Manufacturer Class,Code,Name Key,Short Name Key,Description Key,Logo,Logo Full Color,Logo Simplified White,Dashboard Canvas Config GUID,Building Blocks Style GUID,Audio Manufacturer Tag GUID,Light Amplification GUID,Record GUID,Record Path
Paint_Gladius_Black_Grey_Grey_Geometric_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/paint_gladius_black_grey_grey_geometric_icon.tif,,,,,,,bca337a9-dac7-4f33-818f-ce49af5834b9,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_black_grey_grey_geometric_logo.xml
Paint_Gladius_Blue_Turquoise_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Gladius_Unity_Blue_Turquoise_Icon.tif,,,,,,,02d95c6e-88dd-4c07-a5df-073fe7a8c0bc,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_blue_turquoise_logo.xml
Paint_Gladius_Fleetweek_2021_Blue_Yellow_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Gladius_Triton_Blue_Yellow_Icon.tif,,,,,,,20878b35-0b19-4131-80e3-657e9ca5ef71,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_fleetweek_2021_blue_yellow_logo.xml
Paint_Gladius_Fleetweek_2021_Green_Orange_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Gladius_Timberline_Green_Orange_Icon.tif,,,,,,,5411de04-c6cc-42a8-91a7-d70b198b0558,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_fleetweek_2021_green_orange_logo.xml
Paint_Gladius_Fleetweek_2021_Ice_Camo_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Gladius_Frostbite_Camo_Icon.tif,,,,,,,0b4c7adb-e919-4f72-bb9d-5b83dcae9c7e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_fleetweek_2021_ice_camo_logo.xml
Paint_Gladius_FW2955_Grey_Black_Red_Camo_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Gladius_FW2955_Grey_Black_Red_Camo_Icon.tif,,,,,,,72fe1436-ffe9-4102-9df8-4b73437da259,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_fw2955_grey_black_red_camo_logo.xml
Paint_Gladius_Grey_Black_Red_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Gladius_RP_Icon.tif,,,,,,,67522744-fdbc-4d3b-9179-2998d8d07f41,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_grey_black_red_logo.xml
Paint_Gladius_Luminalia_2954_Green_Red_Red_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Gladius_Luminalia_2954_Green_Red_Icon.tif,,,,,,,85239fbc-6f98-48bc-b9a4-2d4e3bd677f4,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_luminalia_2954_green_red_red_logo.xml
Paint_Gladius_Luminalia_2954_White_Blue_Blue_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Gladius_Luminalia_2954_White_Blue_Blue.tif,,,,,,,4a76c0bf-1a83-45f8-b8f9-1bd532f1c9e2,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_luminalia_2954_white_blue_blue_logo.xml
Paint_Gladius_TalkLikeAPirate_Metal_Red_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Gladius_TLAPD_Metal_Red_Icon.tif,,,,,,,aa823c43-3fea-4688-8a38-79fd6d333f9e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_gladius_talklikeapirate_metal_red_logo.xml
Paint_Golem_Black_Green_Grey_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_Black_Green_Grey_Icon.tif,,,,,,,67263514-70b2-4d3e-bc10-d6abe0af605a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_black_green_grey_logo.xml
Paint_Golem_Black_Red_Black,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_OX_Black_Red_Black_Icon.tif,,,,,,,927f5161-8835-407e-860b-a877b447c91a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_black_red_black.xml
Paint_Golem_Blue_Black_Green,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_OX_Blue_Black_Green_Icon.tif,,,,,,,01e32c9a-db2a-419c-8cb0-f5565675a51b,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_blue_black_green.xml
Paint_Golem_Gray_Metal_Metal,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_OX_Gray_Black_Black_Icon.tif,,,,,,,1b30597f-2eb9-4426-a20f-6dbfa7200072,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_gray_metal_metal.xml
Paint_Golem_Grey_Black_Black_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_Grey_Black_Black_Icon.tif,,,,,,,ea9ea072-6e5e-464d-85fd-73915960e172,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_grey_black_black_logo.xml
Paint_Golem_Luminalia_Green_Red_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_Green_Red_Luminalia.tif,,,,,,,70a3138d-1fcf-4ccf-bd8d-47579b0857fb,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_luminalia_green_red_logo.xml
Paint_Golem_Luminalia_White_Blue_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_White_White_Blue_Luminalia.tif,,,,,,,5b4f0fc0-031b-4555-8d91-7de433ff6e85,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_luminalia_white_blue_logo.xml
Paint_Golem_Orange_White_Orange_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_Orange_White_Orange_Icon.tif,,,,,,,1af8f15b-e65d-4016-8cae-1dab84a9b34d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_orange_white_orange_logo.xml
Paint_Golem_WorkersWeek_White_Blue_Blue_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_Workers_Week_White_Blue_Blue_Icon.tif,,,,,,,4223a576-de81-4b8a-b1f7-909d2ff83a35,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_workersweek_white_blue_blue_logo.xml
Paint_Golem_Yellow_Gray_White,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_OX_Yellow_Gray_White_Icon.tif,,,,,,,32885aea-17f4-4e7b-8ae7-c9ebb092e761,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_yellow_gray_white.xml
Paint_Golem_Yellow_Grey_Orange_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Golem_Yellow_Grey_Orange_Front_Stripe_Icon.tif,,,,,,,25aa7065-3257-4ccf-a4fd-2dbe5708e802,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_golem_yellow_grey_orange_logo.xml
Paint_Guardian_Blue_Grey_Black_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_Blue_Grey_Black_Icon.tif,,,,,,,8cf76a34-52eb-46be-acec-66c5917fc34e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_blue_grey_black_logo.xml
Paint_Guardian_Grey_Black_Gold_Camo_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_Grey_Black_Gold_Camo_Icon.tif,,,,,,,a9b21a00-b64d-4196-b240-aefa43480e94,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_grey_black_gold_camo_logo.xml
Paint_Guardian_Greyblue_Tan_Grey_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_Greyblue_Tan_Grey_Icon.tif,,,,,,,9ad49020-ae1b-4017-a923-8d8b413531b4,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_greyblue_tan_grey_logo.xml
Paint_Guardian_Halloween25_Orange_Black_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Guardian_Halloween_Orange_Black_Icon.tif,,,,,,,906a2636-192f-4197-9e9e-51c8a65af918,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_halloween25_orange_black_logo.xml
Paint_Guardian_MX_Black_Black_Red_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_MX_Black_Black_Red_Icon.tif,,,,,,,c00beaa3-3cff-45a4-9ba2-2440b88ee342,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_mx_black_black_red_logo.xml
Paint_Guardian_MX_Black_White_Red_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_MX_Black_White_Red_Icon.tif,,,,,,,67491806-1b03-483c-a97c-3bfc06127579,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_mx_black_white_red_logo.xml
Paint_Guardian_MX_Blue_Blue_Blue_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_MX_Blue_Blue_Blue_Icon.tif,,,,,,,01cb7556-7978-4faa-90b1-9778bbac718e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_mx_blue_blue_blue_logo.xml
Paint_Guardian_MX_Green_Green_Red_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_MX_Green_Green_Red_Icon.tif,,,,,,,c750ef06-1515-444c-a2bd-899ba4b17d90,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_mx_green_green_red_logo.xml
Paint_Guardian_MX_Red_Red_Red_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_MX_Red_Red_Red_Icon.tif,,,,,,,eb991595-e675-437e-80d1-1bd23e1a20d1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_mx_red_red_red_logo.xml
Paint_Guardian_MX_Tan_Green_Tan_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_MX_Tan_Green_Tan_Icon.tif,,,,,,,f6f3ead5-74e8-42d5-938c-7ebcfe5f37f4,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_mx_tan_green_tan_logo.xml
Paint_Guardian_Red_Grey_White,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_Red_Grey_White_Icon.tif,,,,,,,8482a093-b8e4-44b8-a9ab-0f77dd355f34,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_red_grey_white.xml
Paint_Guardian_Tan_Grey_Gold_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_Tan_Grey_Gold_Icon.tif,,,,,,,12e52f95-8f18-4452-ae03-5cdc38fe3106,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_tan_grey_gold_logo.xml
Paint_Guardian_Tan_Grey_Silver_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_Tan_Grey_Silver_Icon.tif,,,,,,,f27df40b-a47f-4697-9990-95f34223be26,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_tan_grey_silver_logo.xml
Paint_Guardian_White_White_White_Logo,,manufacturer_NameMRAI,,manufacturer_DescMRAI,UI/SharedAssets/PaintColorLogos/Paint_Guardian_White_White_White_Icon.tif,,,,,,,a023f38c-79c3-44dc-ac28-9ef4b16950fd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_guardian_white_white_white_logo.xml
Paint_Hammerhead_FW2955_Grey_Black_Red_Camo_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Hammerhead_FW2955_Grey_Black_Red_Camo_Icon.tif,,,,,,,162270e4-3ca1-4244-a762-47c183bfa034,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hammerhead_fw2955_grey_black_red_camo_logo.xml
Paint_Hammerhead_IAE2951_Black_Blue_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Hammerhead_Stormbringer_Black_Blue_Icon.tif,,,,,,,e8f76b43-812c-4995-8a67-6d2052dd66e8,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hammerhead_iae2951_black_blue_logo.xml
Paint_Hammerhead_IAE2951_Grey_White_Camo_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Hammerhead_PolarCamo_White_Grey_Icon.tif,,,,,,,2281a3cf-868d-4264-95e4-3292face38c2,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hammerhead_iae2951_grey_white_camo_logo.xml
Paint_Hammerhead_Showdown_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Hammerhead_Showdown_Icon.tif,,,,,,,728ec80c-c018-4b2f-afaf-61603cb94106,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hammerhead_showdown_logo.xml
Paint_Hammerhead_StellaFortuna_Green_Logo,,manufacturer_NameAEGS,,manufacturer_DescAEGS,UI/SharedAssets/PaintColorLogos/Paint_Hammerhead_StellaFortuna_2953_Green_Icon.tif,,,,,,,2ae83233-250e-407c-b5e4-fdb55b0a351c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hammerhead_stellafortuna_green_logo.xml
Paint_Hawk_Fleetweek_2021_Blue_Yellow_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hawk_Triton_Blue_Yellow_Icon.tif,,,,,,,48fa8a86-e5ea-4682-a2ac-367996eeab7c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hawk_fleetweek_2021_blue_yellow_logo.xml
Paint_Hawk_Fleetweek_2021_Green_Orange_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hawk_Timberline_Green_Orange_Icon.tif,,,,,,,304e8d42-610c-448d-bc75-b2917053856c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hawk_fleetweek_2021_green_orange_logo.xml
Paint_Hawk_Fleetweek_2021_Ice_Camo_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hawk_Frostbite_Camo_Icon.tif,,,,,,,6bf5b4b7-8be7-4722-9c3a-a6ae65b51656,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hawk_fleetweek_2021_ice_camo_logo.xml
Paint_Hawk_Red_White_Pink_Crusader_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hawk_Red_White_Pink_Crusader_Icon.tif,,,,,,,57951af5-6734-439e-9023-308c1b884f27,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hawk_red_white_pink_crusader_logo.xml
Paint_Hawk_Sand_Orange_Hurston_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hawk_Sand_Orange_Hurston_Icon.tif,,,,,,,68fbc935-fa9f-4dbd-8d3a-2b94d93977cd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hawk_sand_orange_hurston_logo.xml
Paint_Hawk_White_Blue_Blue_microTech_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hawk_White_Blue_Blue_microTech_Icon.tif,,,,,,,64955f31-35e7-464b-8f2b-e6536c045ae2,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hawk_white_blue_blue_microtech_logo.xml
Paint_Herald_Ghoulish_Green_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Herald_Ghoulish_Green_Icon.tif,,,,,,,ebb954de-e1dd-42c6-8a32-e676ad40f8d0,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_herald_ghoulish_green_logo.xml
Paint_Herald_IAE2951_Black_Blue_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Herald_Stormbringer_Black_Blue_Icon.tif,,,,,,,758e049b-7694-4a21-9437-9a94c2c450cc,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_herald_iae2951_black_blue_logo.xml
Paint_Herald_IAE2951_Grey_White_Logo,,manufacturer_NameDRAK,,manufacturer_DescDRAK,UI/SharedAssets/PaintColorLogos/Paint_Herald_Polar_White_Grey_Icon.tif,,,,,,,eaa938e4-de72-467d-b676-ec3c43f52f39,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_herald_iae2951_grey_white_logo.xml
Paint_Hercules_Argent_Silver_Camo_Logo,,manufacturer_NameCRUS,,manufacturer_DescCRUS,UI\SharedAssets\PaintColorLogos\Paint_Hercules_Argent_Silver_Camo.tif,,,,,,,e011396a-bd19-441a-adaa-aa8cd57088aa,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hercules_argent_silver_camo_logo.xml
Paint_Hercules_Dryad_Green_Camo_Logo,,manufacturer_NameCRUS,,manufacturer_DescCRUS,UI\SharedAssets\PaintColorLogos\Paint_Hercules_Dryad_Green_Camo.tif,,,,,,,7696d514-de8b-46a7-a53c-82d18690577b,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hercules_dryad_green_camo_logo.xml
Paint_Hercules_Sylvan_Green_Logo,,manufacturer_NameCRUS,,manufacturer_DescCRUS,UI\SharedAssets\PaintColorLogos\Paint_Hercules_Sylvan_Green.tif,,,,,,,0a918c9b-47f4-4932-a5c5-387e361faa19,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hercules_sylvan_green_logo.xml
Paint_Hermes_Black_Black_Red_Camo_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Black_Black_Red_Camo_Icon.tif,,,,,,,10538192-0c4c-40c9-a8d7-e6b378849725,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_black_black_red_camo_logo.xml
Paint_Hermes_Black_Silver_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Black_Silver.tif,,,,,,,08bf158a-e460-4577-899d-0638b8870149,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_black_silver_logo.xml
Paint_Hermes_Blue_Black_Red_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Blue_Black_Red.tif,,,,,,,4a6757d1-3673-4256-be1f-7a06fd0f0d17,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_blue_black_red_logo.xml
Paint_Hermes_Creme_Black_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Creme_Black.tif,,,,,,,1f53fc27-96d3-45e6-9f3c-9a2cdaec16ef,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_creme_black_logo.xml
Paint_Hermes_Green_Bronze_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Green_Bronze.tif,,,,,,,dfe8144d-154e-43c4-87fb-d2e224b5e745,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_green_bronze_logo.xml
Paint_Hermes_Indigo_Gold_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Indigo_Gold.tif,,,,,,,c7bb84d3-a41a-4a0f-8084-c2ab4bda43b7,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_indigo_gold_logo.xml
Paint_Hermes_Purple_Black_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Purple_Black.tif,,,,,,,c7d6b362-0a91-4829-9d98-c9a8665df463,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_purple_black_logo.xml
Paint_Hermes_Red_Blue_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Red_Blue.tif,,,,,,,dd2de251-4a0a-4873-bb64-4bb8a448130b,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_red_blue_logo.xml
Paint_Hermes_Sand_Blue_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Sand_Blue.tif,,,,,,,b4e5d06b-6bd5-4296-b910-fe7a0c2f332d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_sand_blue_logo.xml
Paint_Hermes_White_Blue_Blue_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_White_Blue_Blue.tif,,,,,,,19b9856c-8748-4208-8d12-91687bd51bf1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_white_blue_blue_logo.xml
Paint_Hermes_Yellow_Black_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Hermes_Yellow_Black.tif,,,,,,,de448a67-8ac2-4db8-9a04-b0da76d67efd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hermes_yellow_black_logo.xml
Paint_Hornet_Coramor_Pink_Black_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hornet_F7C_MK2_Lovestruck_Purple_Pink.tif,,,,,,,a450ee05-582e-4408-8d42-563b0b2cd745,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_coramor_pink_black_logo.xml
Paint_Hornet_F7A_Mk1_Blue_Blue_Red_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_F7A_MK1_Blue_Blue_Red_Icon.tif,,,,,,,9ec88ca8-1747-4604-9e51-b464cf1a9fa2,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7a_mk1_blue_blue_red_logo.xml
Paint_Hornet_F7A_Mk1_Green_Red_Green_Camo_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_F7A_MK1_Green_Red_Green_Icon.tif,,,,,,,43dcbac6-9d2c-44d7-b829-d89a450abbe7,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7a_mk1_green_red_green_camo_logo.xml
Paint_Hornet_F7A_Mk1_Steel_Red_Orange_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_F7A_MK1_Steel_Red_Orange_Icon.tif,,,,,,,b0eaf178-e268-4963-afbc-0744c91e34cb,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7a_mk1_steel_red_orange_logo.xml
Paint_Hornet_F7A_Mk2_Desert_Camo_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Hornet_F7A_MK2_Camo_Desert_Icon.tif,,,,,,,8e5e0b9c-4438-4cc3-8613-75690452e399,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7a_mk2_desert_camo_logo.xml
Paint_Hornet_F7C_Mk2_Black_Gold_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Hornet_F7C_MK2_VIP_Black_Gold_Icon.tif,,,,,,,4e072e05-1318-4168-9f37-2b32ec29ee5d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7c_mk2_black_gold_logo.xml
Paint_Hornet_F7C_Mk2_White_Blue_Logo,,,,,UI/SharedAssets/PaintColorLogos/Paint_Hornet_F7C_MK2_White_Blue_Icon.tif,,,,,,,0b550d23-c1a5-442b-88dc-81b67c882a27,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7c_mk2_white_blue_logo.xml
Paint_Hornet_F7CM_Mk2_Bluegrey_Orange_Black_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hornet_F7CM_MK2_bluegrey_orange_black_Icon.tif,,,,,,,9179f3d8-0341-4972-9844-5a8e118fefb9,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7cm_mk2_bluegrey_orange_black_logo.xml
Paint_Hornet_F7CM_Mk2_Grey_Grey_Blue_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hornet_F7CM_MK2_grey_grey_blue_Icon.tif,,,,,,,c8d1be4b-dc2b-497d-be68-96ba650d94ea,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7cm_mk2_grey_grey_blue_logo.xml
Paint_Hornet_F7CM_Mk2_Grey_Olive_Green_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hornet_F7CM_MK2_grey_olive_green_Icon.tif,,,,,,,bd7b7a1e-a395-4ef5-a727-85dfee7bd5a1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7cm_mk2_grey_olive_green_logo.xml
Paint_Hornet_F7CM_Mk2_Heartseeker_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hornet_F7CM_MK2_Heartseeker_Icon.tif,,,,,,,086dd7b9-5a98-48fe-89ab-0d30238b80d4,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7cm_mk2_heartseeker_logo.xml
Paint_Hornet_F7CM_Mk2_Olive_Green_Tan_Camo_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Hornet_F7CM_MK2_camo_olive_green_Icon.tif,,,,,,,38c2507a-002e-4fba-99f9-603ecb55f84e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_hornet_f7cm_mk2_olive_green_tan_camo_logo.xml
