BlueprintClass,TargetEntityClassGuid,TargetEntityClass,TargetItemNameKey,RecipeCosts,Ref,Path
BP_CRAFT_omc_utility_heavy_legs_01_02_01,922b899e-9464-4411-9a6b-09785f744605,omc_utility_heavy_legs_01_02_01,item_Name_omc_utility_heavy_legs_01_02_01,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""07570c9f-fdf6-4bca-a56b-c42809ec0e01"",""minQuality"":0,""amount"":0.06}]",4e5d5e15-0b7e-49cd-a01c-fd54d239f984,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_omc_utility_heavy_legs_01_02_01.xml
BP_CRAFT_qrt_utility_heavy_arms_01_01_01,018cf498-5ff0-4382-9549-372dc92c6a9c,qrt_utility_heavy_arms_01_01_01,item_Name_qrt_utility_heavy_arms_01_01_01,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",77f68dc2-627b-4759-959e-4412868eea74,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_arms_01_01_01.xml
BP_CRAFT_qrt_utility_heavy_arms_01_01_03,024e0420-6902-40f7-8f1a-0c13e92064a3,qrt_utility_heavy_arms_01_01_03,item_Name_qrt_utility_heavy_arms_01_01_03,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",5cb4fa28-dfc9-44b7-8d3d-5a99b6ad3143,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_arms_01_01_03.xml
BP_CRAFT_qrt_utility_heavy_arms_01_01_04,9dc4078f-9598-4453-92e8-d479acadfca8,qrt_utility_heavy_arms_01_01_04,item_Name_qrt_utility_heavy_arms_01_01_04,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",72957b65-4ca6-415e-9aa1-b47fb054ff7c,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_arms_01_01_04.xml
BP_CRAFT_qrt_utility_heavy_arms_01_01_10,bcadecab-e062-4b97-8d82-8b52e795bdec,qrt_utility_heavy_arms_01_01_10,item_Name_qrt_utility_heavy_arms_01_01_10,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",369ff871-956f-4c6a-923b-1f49984f7e07,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_arms_01_01_10.xml
BP_CRAFT_qrt_utility_heavy_arms_01_01_12,1b0b51c5-b6e4-4bd7-b4fe-d763909e429a,qrt_utility_heavy_arms_01_01_12,item_Name_qrt_utility_heavy_arms_01_01_12,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",12ec2f51-305f-49ee-aff3-50d80937e70c,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_arms_01_01_12.xml
BP_CRAFT_qrt_utility_heavy_arms_01_01_17,b12adbab-eba8-4c27-b44c-de4501b8394e,qrt_utility_heavy_arms_01_01_17,item_Name_qrt_utility_heavy_arms_01_01_17,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",cbdb6663-b54a-482f-a194-c6c2edccbbec,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_arms_01_01_17.xml
BP_CRAFT_qrt_utility_heavy_core_01_01_01,cef54c0b-81d1-4ccb-a67f-f7304f198184,qrt_utility_heavy_core_01_01_01,item_Name_qrt_utility_heavy_core_01_01_01,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.07}]",82cb5508-47ad-4cdc-8e8d-1af302c7a3c7,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_core_01_01_01.xml
BP_CRAFT_qrt_utility_heavy_core_01_01_03,89c91b5c-3006-4777-a870-9059b4f3efb2,qrt_utility_heavy_core_01_01_03,item_Name_qrt_utility_heavy_core_01_01_03,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.07}]",6736c770-f444-40c7-a570-1b5e4d2b7ecd,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_core_01_01_03.xml
BP_CRAFT_qrt_utility_heavy_core_01_01_04,bc01680a-2d65-4572-b1b5-c09af2783c0c,qrt_utility_heavy_core_01_01_04,item_Name_qrt_utility_heavy_core_01_01_04,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.07}]",e0d76040-d679-4d1a-b525-a11c499965b5,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_core_01_01_04.xml
BP_CRAFT_qrt_utility_heavy_core_01_01_10,a554ed13-c5d6-46df-a7b0-dce25cefe9d2,qrt_utility_heavy_core_01_01_10,item_Name_qrt_utility_heavy_core_01_01_10,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.07}]",88ec9807-6a6e-4739-ac55-6c61b1787135,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_core_01_01_10.xml
BP_CRAFT_qrt_utility_heavy_core_01_01_12,1bc01620-1781-4a5d-ad27-6251653c071d,qrt_utility_heavy_core_01_01_12,item_Name_qrt_utility_heavy_core_01_01_12,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.07}]",5510cebd-d0b2-4044-babe-8c85f22cdd9b,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_core_01_01_12.xml
BP_CRAFT_qrt_utility_heavy_core_01_01_17,336e2289-16ea-4c51-934c-39aca677b21b,qrt_utility_heavy_core_01_01_17,item_Name_qrt_utility_heavy_core_01_01_17,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.07}]",c12bbffd-b102-4ea2-81ff-f0bad777a3d3,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_core_01_01_17.xml
BP_CRAFT_qrt_utility_heavy_helmet_01_01_01,138ffa9b-26b2-4b6f-b831-425948234fb2,qrt_utility_heavy_helmet_01_01_01,item_Name_qrt_utility_heavy_helmet_01_01_01,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.05},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.01},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.05}]",947f8d7f-9101-48e4-b5c4-95bda222c03c,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_helmet_01_01_01.xml
BP_CRAFT_qrt_utility_heavy_helmet_01_01_03,61f488da-7fd1-4ab9-b295-d93bb891bf23,qrt_utility_heavy_helmet_01_01_03,item_Name_qrt_utility_heavy_helmet_01_01_03,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.05},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.01},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.05}]",9a620b0a-9d96-4705-a20d-d09bd0fbe0f5,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_helmet_01_01_03.xml
BP_CRAFT_qrt_utility_heavy_helmet_01_01_04,cf8dcddd-a095-4b1b-851d-274a53cfc833,qrt_utility_heavy_helmet_01_01_04,item_Name_qrt_utility_heavy_helmet_01_01_04,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.05},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.01},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.05}]",b4c5011f-e993-4654-9fb2-c2f1b40d5e1a,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_helmet_01_01_04.xml
BP_CRAFT_qrt_utility_heavy_helmet_01_01_10,4f7a0a87-41f7-4157-bd67-faf15c29934b,qrt_utility_heavy_helmet_01_01_10,item_Name_qrt_utility_heavy_helmet_01_01_10,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.05},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.01},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.05}]",db07e633-0281-4f0e-8209-d151e62f9269,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_helmet_01_01_10.xml
BP_CRAFT_qrt_utility_heavy_helmet_01_01_17,5ce49f2a-62f5-4a76-b948-6acff599b41c,qrt_utility_heavy_helmet_01_01_17,item_Name_qrt_utility_heavy_helmet_01_01_17,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.05},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.01},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.05}]",75a5706c-6760-4601-ac90-252eaedeb20d,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_helmet_01_01_17.xml
BP_CRAFT_qrt_utility_heavy_legs_01_01_01,987c74f3-73bc-40fa-b3ba-71fc6379321d,qrt_utility_heavy_legs_01_01_01,item_Name_qrt_utility_heavy_legs_01_01_01,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",d61972a1-b0eb-4f33-8a2f-2dd1c62bedf9,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_legs_01_01_01.xml
BP_CRAFT_qrt_utility_heavy_legs_01_01_03,5d00db0e-c92b-4379-ab41-79708c02d7dd,qrt_utility_heavy_legs_01_01_03,item_Name_qrt_utility_heavy_legs_01_01_03,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",47b2e6d5-2339-45db-8f44-9f2e7e078733,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_legs_01_01_03.xml
BP_CRAFT_qrt_utility_heavy_legs_01_01_04,c7fb0fc2-20b5-4c23-9a22-de9c7d5052d9,qrt_utility_heavy_legs_01_01_04,item_Name_qrt_utility_heavy_legs_01_01_04,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",d9bbf475-784f-432e-a018-63282c33f2ea,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_legs_01_01_04.xml
BP_CRAFT_qrt_utility_heavy_legs_01_01_10,80f66f6f-8b0b-4517-87e9-8f094dcb2b55,qrt_utility_heavy_legs_01_01_10,item_Name_qrt_utility_heavy_legs_01_01_10,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",ed5cb4c0-a292-4913-a977-da104950fb07,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_legs_01_01_10.xml
BP_CRAFT_qrt_utility_heavy_legs_01_01_12,fea0df3c-6b88-4de2-ab90-dd318f70eb8f,qrt_utility_heavy_legs_01_01_12,item_Name_qrt_utility_heavy_legs_01_01_12,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",373baa77-c8d8-45ae-bb6f-e568d70672e7,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_legs_01_01_12.xml
BP_CRAFT_qrt_utility_heavy_legs_01_01_17,05d400eb-2cd2-41f4-9054-ba8e87bbdcd1,qrt_utility_heavy_legs_01_01_17,item_Name_qrt_utility_heavy_legs_01_01_17,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02},{""resource"":""4a47cad8-0271-4048-b19b-d9b52521fc20"",""minQuality"":0,""amount"":0.06}]",2d5c93b6-edb6-4203-a8b4-5fdff0bf19eb,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/heavy/bp_craft_qrt_utility_heavy_legs_01_01_17.xml
BP_CRAFT_outlaw_legacy_armor_light_arms_01_01_01,48609392-c78c-4909-8714-387900059785,outlaw_legacy_armor_light_arms_01_01_01,item_Name_outlaw_legacy_light_armor_arms,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",fa136b5a-47c2-48ac-85ff-aec3c35d902c,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_outlaw_legacy_armor_light_arms_01_01_01.xml
BP_CRAFT_outlaw_legacy_armor_light_arms_01_01_11,41314061-7d4d-4a40-b642-d4736a32565a,outlaw_legacy_armor_light_arms_01_01_11,item_Name_outlaw_legacy_armor_light_arms_01_01_11,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",3bd7938d-60f8-4d87-9248-74a8ab73faf9,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_outlaw_legacy_armor_light_arms_01_01_11.xml
BP_CRAFT_outlaw_legacy_armor_light_core_01_01_01,52fe2c27-32f5-4a17-82fe-5fce8c8fbe41,outlaw_legacy_armor_light_core_01_01_01,item_Name_outlaw_legacy_light_armor_core,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.04},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",552c05db-d4ae-4988-afe0-a3166990e91e,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_outlaw_legacy_armor_light_core_01_01_01.xml
BP_CRAFT_outlaw_legacy_armor_light_core_01_01_11,d26ac5f7-f80f-4310-a66c-5833d6c9a7ac,outlaw_legacy_armor_light_core_01_01_11,item_Name_outlaw_legacy_armor_light_core_01_01_11,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.04},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",760d885c-0f13-469c-a97e-91b73cc03000,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_outlaw_legacy_armor_light_core_01_01_11.xml
BP_CRAFT_outlaw_legacy_armor_light_helmet_01_01_01,5512d873-28bb-4e2c-a452-f2474ec26d36,outlaw_legacy_armor_light_helmet_01_01_01,item_Name_outlaw_legacy_light_armor_helmet,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.02},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.01}]",11975675-5061-4feb-8087-a35c523cdbd6,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_outlaw_legacy_armor_light_helmet_01_01_01.xml
BP_CRAFT_outlaw_legacy_armor_light_helmet_01_01_11,097ee243-84b4-4f9e-8e33-07ad43efdc88,outlaw_legacy_armor_light_helmet_01_01_11,item_Name_outlaw_legacy_armor_light_helmet_01_01_11,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.02},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.01}]",d7d4cb6d-d531-4521-b20e-625bffdbb4b4,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_outlaw_legacy_armor_light_helmet_01_01_11.xml
BP_CRAFT_outlaw_legacy_armor_light_legs_01_01_01,be1ffc25-c87f-4c26-8a55-692f752a80fe,outlaw_legacy_armor_light_legs_01_01_01,item_Name_outlaw_legacy_light_armor_legs,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",49913e31-a2e7-4286-a76e-01bddcf7f71d,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_outlaw_legacy_armor_light_legs_01_01_01.xml
BP_CRAFT_outlaw_legacy_armor_light_legs_01_01_11,02e2de94-5804-4d67-9ca9-cb70461488eb,outlaw_legacy_armor_light_legs_01_01_11,item_Name_outlaw_legacy_armor_light_legs_01_01_11,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",9e635367-f1f5-422a-a2a4-27a29f87dfea,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_outlaw_legacy_armor_light_legs_01_01_11.xml
BP_CRAFT_vgl_armor_light_arms_01_01_01,1036805c-1d16-43db-ae15-7f04f7c38a66,vgl_armor_light_arms_01_01_01,item_Name_vgl_advocacy_lightarmor_arms_01,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",02826831-2501-4e3c-ae60-6f97ff5353c1,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_vgl_armor_light_arms_01_01_01.xml
BP_CRAFT_vgl_armor_light_arms_01_01_02,ae4acdd4-0224-4f71-8e65-d8bb5e89cbc6,vgl_armor_light_arms_01_01_02,item_Name_vgl_armor_light_arms_01_01_02,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",92294652-8b31-4f26-9106-65693f55a7ae,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_vgl_armor_light_arms_01_01_02.xml
BP_CRAFT_vgl_armor_light_arms_01_01_03,4d8cd56e-a5dd-46dc-baac-44a081b81a21,vgl_armor_light_arms_01_01_03,item_Name_vgl_armor_light_arms_01_01_03,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",39e94ac0-3051-47ce-bb3b-b47a9ddae3e4,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_vgl_armor_light_arms_01_01_03.xml
BP_CRAFT_vgl_armor_light_arms_01_01_04,28516ac1-7c77-4b3c-ba0d-8f60c23e5923,vgl_armor_light_arms_01_01_04,item_Name_vgl_armor_light_arms_01_01_04,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",7a09e16d-b8f4-42bd-b687-2b15f1eb8f2e,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_vgl_armor_light_arms_01_01_04.xml
BP_CRAFT_vgl_armor_light_arms_01_01_05,3601dfc8-adfe-4ef0-a8e0-26cbd16d95ad,vgl_armor_light_arms_01_01_05,item_Name_vgl_armor_light_arms_01_01_05,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",da03ead7-e42c-4308-a269-370a2c9ac3ea,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_vgl_armor_light_arms_01_01_05.xml
BP_CRAFT_vgl_armor_light_arms_01_01_06,a9d447ad-f162-40ab-8dd9-7ec2b69f5ff9,vgl_armor_light_arms_01_01_06,item_Name_vgl_armor_light_arms_01_01_06,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",73008000-6643-40f3-8c50-a10f2593a6ee,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_vgl_armor_light_arms_01_01_06.xml
BP_CRAFT_vgl_armor_light_arms_01_01_07,3a18d6a1-ae8e-446d-bd87-7e92290c497a,vgl_armor_light_arms_01_01_07,item_Name_vgl_armor_light_arms_01_01_07,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",229f95fe-c394-4af2-9ebd-21de6ab2009b,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_vgl_armor_light_arms_01_01_07.xml
BP_CRAFT_vgl_armor_light_arms_01_01_08,31134f3e-c658-4699-9dd9-7861611f7f72,vgl_armor_light_arms_01_01_08,item_Name_vgl_armor_light_arms_01_01_08,"[{""resource"":""7f4599b0-a2b2-4178-8c7e-13292054ab20"",""minQuality"":0,""amount"":0.03},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",f04a141c-c9ed-434d-a540-5c80090e8f36,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/engineer/light/bp_craft_vgl_armor_light_arms_01_01_08.xml
