Entity Class,Name Key,Description Key,Display Name Key,Display Description Key,Display Type Key,Type GUID,Subtype GUID,Cargo Occupancy Unit,Cargo Occupancy Value,Cargo Occupancy SCU,Boxable,Unrefined,Raw,Refined,Controlled Substance Jurisdictions,Controlled Substance Max SCU,Legality Warning Source,Record GUID,Record Path
Commodities_Food_pizza_slice_01_pepperoni_a,item_NameDrink_bottle_beer_01_smoltz_a,item_DescDrink_bottle_beer_01_smoltz_a,item_NameFood_pizza_slice_01_pepperoni_a,item_DescDrink_bottle_beer_01_smoltz_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,a1c37adc-5409-4c99-9e5d-e4fa6af3391e,SMicroCargoUnit,890,0.00089,1,0,,,,,,d199f61c-edd5-485d-9669-c94ccf3d944d,libs/foundry/records/entities/commodities/food/commodities_food_pizza_slice_01_pepperoni_a.xml
Commodities_Food_sachet_mre_01_a,item_NameFood_sachet_mre_01_a,item_DescFood_sachet_mre_01_a,item_NameFood_sachet_mre_01_a,item_DescFood_sachet_mre_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,82cd3aaa-4d0b-4b3f-bbb2-05fc85a3d8f3,SMicroCargoUnit,550,0.00055,1,0,,,,,,a5067fc9-4f19-4e50-a052-033d15c3127a,libs/foundry/records/entities/commodities/food/commodities_food_sachet_mre_01_a.xml
Commodities_Food_sachet_mre_01_a,item_NameFood_sachet_mre_01_a,item_DescFood_sachet_mre_01_a,item_NameFood_sachet_mre_01_a,item_DescFood_sachet_mre_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,82cd3aaa-4d0b-4b3f-bbb2-05fc85a3d8f3,SMicroCargoUnit,550,0.00055,1,0,,,,,,a5067fc9-4f19-4e50-a052-033d15c3127a,libs/foundry/records/entities/commodities/food/commodities_food_sachet_mre_01_a.xml
Commodities_Food_sachet_mre_01_chicken_a,item_NameFood_sachet_mre_01_chicken_a,item_DescFood_sachet_mre_01_chicken_a,item_NameFood_sachet_mre_01_chicken_a,item_DescFood_sachet_mre_01_chicken_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,1939f046-bca8-4f76-8127-952d510c476c,SMicroCargoUnit,550,0.00055,1,0,,,,,,806c118a-63c9-45d7-b23a-9559fed22a6a,libs/foundry/records/entities/commodities/food/commodities_food_sachet_mre_01_chicken_a.xml
Commodities_Food_sachet_mre_01_chicken_a,item_NameFood_sachet_mre_01_chicken_a,item_DescFood_sachet_mre_01_chicken_a,item_NameFood_sachet_mre_01_chicken_a,item_DescFood_sachet_mre_01_chicken_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,1939f046-bca8-4f76-8127-952d510c476c,SMicroCargoUnit,550,0.00055,1,0,,,,,,806c118a-63c9-45d7-b23a-9559fed22a6a,libs/foundry/records/entities/commodities/food/commodities_food_sachet_mre_01_chicken_a.xml
Commodities_Food_sachet_omni_01_a,item_NameFood_sachet_omni_01_a,item_DescFood_sachet_omni_01_a,item_NameFood_sachet_omni_01_a,item_DescFood_sachet_omni_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,6101eeb6-1bbe-48d4-a6fa-cc20cb1398a9,SMicroCargoUnit,550,0.00055,1,0,,,,,,09d766b4-39dc-42ff-815d-613a52ad5be0,libs/foundry/records/entities/commodities/food/commodities_food_sachet_omni_01_a.xml
Commodities_Food_sachet_omni_01_a,item_NameFood_sachet_omni_01_a,item_DescFood_sachet_omni_01_a,item_NameFood_sachet_omni_01_a,item_DescFood_sachet_omni_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,6101eeb6-1bbe-48d4-a6fa-cc20cb1398a9,SMicroCargoUnit,550,0.00055,1,0,,,,,,09d766b4-39dc-42ff-815d-613a52ad5be0,libs/foundry/records/entities/commodities/food/commodities_food_sachet_omni_01_a.xml
Commodities_Food_sachet_omni_01_tunaveg_a,item_NameFood_sachet_omni_01_tunaveg_a,item_DescFood_sachet_omni_01_tunaveg_a,item_NameFood_sachet_omni_01_tunaveg_a,item_DescFood_sachet_omni_01_tunaveg_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,b3c56b5d-437c-44c5-895f-01401f200e36,SMicroCargoUnit,550,0.00055,1,0,,,,,,65c331cf-5c79-4441-af85-d98d122aaa6f,libs/foundry/records/entities/commodities/food/commodities_food_sachet_omni_01_tunaveg_a.xml
Commodities_Food_sachet_omni_01_tunaveg_a,item_NameFood_sachet_omni_01_tunaveg_a,item_DescFood_sachet_omni_01_tunaveg_a,item_NameFood_sachet_omni_01_tunaveg_a,item_DescFood_sachet_omni_01_tunaveg_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,b3c56b5d-437c-44c5-895f-01401f200e36,SMicroCargoUnit,550,0.00055,1,0,,,,,,65c331cf-5c79-4441-af85-d98d122aaa6f,libs/foundry/records/entities/commodities/food/commodities_food_sachet_omni_01_tunaveg_a.xml
Commodities_Food_sachet_readymeal_01_a,item_NameFood_sachet_readymeal_01_a,item_DescFood_sachet_readymeal_01_a,item_NameFood_sachet_readymeal_01_a,item_DescFood_sachet_readymeal_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,b58b4c04-0da3-4641-9bd0-e0ff0bd67253,SMicroCargoUnit,550,0.00055,1,0,,,,,,56e68035-5641-4d38-b562-629dc06dacd0,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_a.xml
Commodities_Food_sachet_readymeal_01_a,item_NameFood_sachet_readymeal_01_a,item_DescFood_sachet_readymeal_01_a,item_NameFood_sachet_readymeal_01_a,item_DescFood_sachet_readymeal_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,b58b4c04-0da3-4641-9bd0-e0ff0bd67253,SMicroCargoUnit,550,0.00055,1,0,,,,,,56e68035-5641-4d38-b562-629dc06dacd0,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_a.xml
Commodities_Food_sachet_readymeal_01_beef_a,item_NameFood_sachet_readymeal_01_burrito_a,item_DescFood_sachet_readymeal_01_burrito_a,item_NameFood_sachet_readymeal_01_beef_a,item_DescFood_sachet_readymeal_01_beef_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,da922aad-a2b0-4fa4-be3d-5244be181025,SMicroCargoUnit,550,0.00055,1,0,,,,,,abd444dc-a315-4ee0-8188-84e452edf4f4,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_beef_a.xml
Commodities_Food_sachet_readymeal_01_beef_a,item_NameFood_sachet_readymeal_01_burrito_a,item_DescFood_sachet_readymeal_01_burrito_a,item_NameFood_sachet_readymeal_01_beef_a,item_DescFood_sachet_readymeal_01_beef_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,da922aad-a2b0-4fa4-be3d-5244be181025,SMicroCargoUnit,550,0.00055,1,0,,,,,,abd444dc-a315-4ee0-8188-84e452edf4f4,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_beef_a.xml
Commodities_Food_sachet_readymeal_01_burrito_a,item_NameFood_sachet_readymeal_01_burrito_a,item_DescFood_sachet_readymeal_01_burrito_a,item_NameFood_sachet_readymeal_01_burrito_a,item_DescFood_sachet_readymeal_01_burrito_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,a545b75d-c376-4e16-aea5-4f53b4808dee,SMicroCargoUnit,550,0.00055,1,0,,,,,,97cffd18-11f4-4b7c-bd69-acf30bd3dc0e,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_burrito_a.xml
Commodities_Food_sachet_readymeal_01_burrito_a,item_NameFood_sachet_readymeal_01_burrito_a,item_DescFood_sachet_readymeal_01_burrito_a,item_NameFood_sachet_readymeal_01_burrito_a,item_DescFood_sachet_readymeal_01_burrito_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,a545b75d-c376-4e16-aea5-4f53b4808dee,SMicroCargoUnit,550,0.00055,1,0,,,,,,97cffd18-11f4-4b7c-bd69-acf30bd3dc0e,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_burrito_a.xml
Commodities_Food_sachet_readymeal_01_meatball_a,item_NameFood_sachet_readymeal_01_burrito_a,item_DescFood_sachet_readymeal_01_burrito_a,item_NameFood_sachet_readymeal_01_meatball_a,item_DescFood_sachet_readymeal_01_meatball_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,17264035-1406-43da-bffb-3e5475ee08d8,SMicroCargoUnit,550,0.00055,1,0,,,,,,d4128bdf-f014-4f00-a3ed-fe5a9bf8e4a8,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_meatball_a.xml
Commodities_Food_sachet_readymeal_01_meatball_a,item_NameFood_sachet_readymeal_01_burrito_a,item_DescFood_sachet_readymeal_01_burrito_a,item_NameFood_sachet_readymeal_01_meatball_a,item_DescFood_sachet_readymeal_01_meatball_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,17264035-1406-43da-bffb-3e5475ee08d8,SMicroCargoUnit,550,0.00055,1,0,,,,,,d4128bdf-f014-4f00-a3ed-fe5a9bf8e4a8,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_meatball_a.xml
Commodities_Food_sachet_readymeal_01_noodles_a,item_NameFood_sachet_readymeal_01_noodles_a,item_DescFood_sachet_readymeal_01_noodles_a,item_NameFood_sachet_readymeal_01_noodles_a,item_DescFood_sachet_readymeal_01_noodles_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,ee9fc517-533f-4df2-93dd-00095045cd01,SMicroCargoUnit,550,0.00055,1,0,,,,,,0bf8df70-626f-463f-976f-1a9b72d86b34,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_noodles_a.xml
Commodities_Food_sachet_readymeal_01_noodles_a,item_NameFood_sachet_readymeal_01_noodles_a,item_DescFood_sachet_readymeal_01_noodles_a,item_NameFood_sachet_readymeal_01_noodles_a,item_DescFood_sachet_readymeal_01_noodles_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,ee9fc517-533f-4df2-93dd-00095045cd01,SMicroCargoUnit,550,0.00055,1,0,,,,,,0bf8df70-626f-463f-976f-1a9b72d86b34,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_noodles_a.xml
Commodities_Food_sachet_readymeal_01_vegetarian_a,item_NameFood_sachet_readymeal_01_vegetarian_a,item_DescFood_sachet_readymeal_01_vegetarian_a,item_NameFood_sachet_readymeal_01_vegetarian_a,item_DescFood_sachet_readymeal_01_vegetarian_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,5f62ec3e-eac4-44e1-bb22-072934f7b506,SMicroCargoUnit,550,0.00055,1,0,,,,,,76532ac4-548c-4c7b-abb5-afc21e351e5d,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_vegetarian_a.xml
Commodities_Food_sachet_readymeal_01_vegetarian_a,item_NameFood_sachet_readymeal_01_vegetarian_a,item_DescFood_sachet_readymeal_01_vegetarian_a,item_NameFood_sachet_readymeal_01_vegetarian_a,item_DescFood_sachet_readymeal_01_vegetarian_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,5f62ec3e-eac4-44e1-bb22-072934f7b506,SMicroCargoUnit,550,0.00055,1,0,,,,,,76532ac4-548c-4c7b-abb5-afc21e351e5d,libs/foundry/records/entities/commodities/food/commodities_food_sachet_readymeal_01_vegetarian_a.xml
Commodities_Food_sachet_uee_01_a,item_NameFood_sachet_uee_01_a,item_DescFood_sachet_uee_01_a,item_NameFood_sachet_uee_01_a,item_DescFood_sachet_uee_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,3dd479bb-aadb-4899-a011-f0f1a6b11889,SMicroCargoUnit,550,0.00055,1,0,,,,,,ceca140d-9abd-4e87-a26a-10d65aba2b7d,libs/foundry/records/entities/commodities/food/commodities_food_sachet_uee_01_a.xml
Commodities_Food_sachet_uee_01_a,item_NameFood_sachet_uee_01_a,item_DescFood_sachet_uee_01_a,item_NameFood_sachet_uee_01_a,item_DescFood_sachet_uee_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,3dd479bb-aadb-4899-a011-f0f1a6b11889,SMicroCargoUnit,550,0.00055,1,0,,,,,,ceca140d-9abd-4e87-a26a-10d65aba2b7d,libs/foundry/records/entities/commodities/food/commodities_food_sachet_uee_01_a.xml
Commodities_Food_sachet_uee_01_formula_a,item_NameFood_sachet_uee_01_formula_a,item_DescFood_sachet_uee_01_formula_a,item_NameFood_sachet_uee_01_formula_a,item_DescFood_sachet_uee_01_formula_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,c5ce3638-1674-4a61-8b99-1cf2df8fd44f,SMicroCargoUnit,550,0.00055,1,0,,,,,,c04e8179-0529-4382-b5ac-86d86ec196ca,libs/foundry/records/entities/commodities/food/commodities_food_sachet_uee_01_formula_a.xml
Commodities_Food_sachet_uee_01_formula_a,item_NameFood_sachet_uee_01_formula_a,item_DescFood_sachet_uee_01_formula_a,item_NameFood_sachet_uee_01_formula_a,item_DescFood_sachet_uee_01_formula_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,c5ce3638-1674-4a61-8b99-1cf2df8fd44f,SMicroCargoUnit,550,0.00055,1,0,,,,,,c04e8179-0529-4382-b5ac-86d86ec196ca,libs/foundry/records/entities/commodities/food/commodities_food_sachet_uee_01_formula_a.xml
Commodities_Food_sachet_uee_01_lamb_a,item_NameFood_sachet_uee_01_lamb_a,item_DescFood_sachet_uee_01_lamb_a,item_NameFood_sachet_uee_01_lamb_a,item_DescFood_sachet_uee_01_lamb_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,ad8dc71e-7d04-48db-9248-424e42971207,SMicroCargoUnit,550,0.00055,1,0,,,,,,22438327-f16b-49ca-88b5-28d3b847db05,libs/foundry/records/entities/commodities/food/commodities_food_sachet_uee_01_lamb_a.xml
Commodities_Food_sachet_uee_01_lamb_a,item_NameFood_sachet_uee_01_lamb_a,item_DescFood_sachet_uee_01_lamb_a,item_NameFood_sachet_uee_01_lamb_a,item_DescFood_sachet_uee_01_lamb_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,ad8dc71e-7d04-48db-9248-424e42971207,SMicroCargoUnit,550,0.00055,1,0,,,,,,22438327-f16b-49ca-88b5-28d3b847db05,libs/foundry/records/entities/commodities/food/commodities_food_sachet_uee_01_lamb_a.xml
Commodities_Food_tin_bogo_01_a,item_NameFood_tin_bogo_01_a,item_DescFood_tin_bogo_01_a,item_NameFood_tin_bogo_01_a,item_DescFood_tin_bogo_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,18294eef-6af5-4104-a39d-3f590535ffdc,SMicroCargoUnit,400,0.0004,1,0,,,,,,c0b206a0-62d7-4d11-bfdc-7a41bdc3bdbf,libs/foundry/records/entities/commodities/food/commodities_food_tin_bogo_01_a.xml
Commodities_Food_tin_bogo_01_a,item_NameFood_tin_bogo_01_a,item_DescFood_tin_bogo_01_a,item_NameFood_tin_bogo_01_a,item_DescFood_tin_bogo_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,18294eef-6af5-4104-a39d-3f590535ffdc,SMicroCargoUnit,400,0.0004,1,0,,,,,,c0b206a0-62d7-4d11-bfdc-7a41bdc3bdbf,libs/foundry/records/entities/commodities/food/commodities_food_tin_bogo_01_a.xml
Commodities_Food_tin_bogo_01_crawdads_a,item_NameFood_tin_bogo_01_crawdads_a,item_DescFood_tin_bogo_01_crawdads_a,item_NameFood_tin_bogo_01_crawdads_a,item_DescFood_tin_bogo_01_crawdads_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,f80b6a66-dd2a-4d09-81f8-c429476d9f71,SMicroCargoUnit,400,0.0004,1,0,,,,,,1002849e-defb-4a9b-9614-009dc0c2a2e8,libs/foundry/records/entities/commodities/food/commodities_food_tin_bogo_01_crawdads_a.xml
Commodities_Food_tin_bogo_01_crawdads_a,item_NameFood_tin_bogo_01_crawdads_a,item_DescFood_tin_bogo_01_crawdads_a,item_NameFood_tin_bogo_01_crawdads_a,item_DescFood_tin_bogo_01_crawdads_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,f80b6a66-dd2a-4d09-81f8-c429476d9f71,SMicroCargoUnit,400,0.0004,1,0,,,,,,1002849e-defb-4a9b-9614-009dc0c2a2e8,libs/foundry/records/entities/commodities/food/commodities_food_tin_bogo_01_crawdads_a.xml
Commodities_Food_tin_bogo_01_hotsweet_a,item_NameFood_tin_bogo_01_hotsweet_a,item_DescFood_tin_bogo_01_hotsweet_a,item_NameFood_tin_bogo_01_hotsweet_a,item_DescFood_tin_bogo_01_hotsweet_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,792482c1-0ba4-446d-946b-6ac5c255fc9d,SMicroCargoUnit,400,0.0004,1,0,,,,,,cd9e40ea-77cb-44e4-b6cd-05a09a219eac,libs/foundry/records/entities/commodities/food/commodities_food_tin_bogo_01_hotsweet_a.xml
Commodities_Food_tin_bogo_01_hotsweet_a,item_NameFood_tin_bogo_01_hotsweet_a,item_DescFood_tin_bogo_01_hotsweet_a,item_NameFood_tin_bogo_01_hotsweet_a,item_DescFood_tin_bogo_01_hotsweet_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,792482c1-0ba4-446d-946b-6ac5c255fc9d,SMicroCargoUnit,400,0.0004,1,0,,,,,,cd9e40ea-77cb-44e4-b6cd-05a09a219eac,libs/foundry/records/entities/commodities/food/commodities_food_tin_bogo_01_hotsweet_a.xml
Commodities_Food_tin_bogo_01_langoustine_a,item_NameFood_tin_bogo_01_langoustine_a,item_DescFood_tin_bogo_01_langoustine_a,item_NameFood_tin_bogo_01_langoustine_a,item_DescFood_tin_bogo_01_langoustine_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,11795566-f021-4bfa-9520-dce0a316164b,SMicroCargoUnit,400,0.0004,1,0,,,,,,3821593c-d001-460d-a5a4-7e6478b53b11,libs/foundry/records/entities/commodities/food/commodities_food_tin_bogo_01_langoustine_a.xml
Commodities_Food_tin_bogo_01_langoustine_a,item_NameFood_tin_bogo_01_langoustine_a,item_DescFood_tin_bogo_01_langoustine_a,item_NameFood_tin_bogo_01_langoustine_a,item_DescFood_tin_bogo_01_langoustine_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,11795566-f021-4bfa-9520-dce0a316164b,SMicroCargoUnit,400,0.0004,1,0,,,,,,3821593c-d001-460d-a5a4-7e6478b53b11,libs/foundry/records/entities/commodities/food/commodities_food_tin_bogo_01_langoustine_a.xml
Commodities_Food_tin_mre_01_a,item_NameFood_tin_mre_01_a,item_DescFood_tin_mre_01_a,item_NameFood_tin_mre_01_a,item_DescFood_tin_mre_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,6ee937a1-8aef-42b1-82ad-8b58f62be946,SMicroCargoUnit,1000,0.001,1,0,,,,,,709c4eba-dec1-4b72-8e18-c2457a3a15d0,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_a.xml
Commodities_Food_tin_mre_01_a,item_NameFood_tin_mre_01_a,item_DescFood_tin_mre_01_a,item_NameFood_tin_mre_01_a,item_DescFood_tin_mre_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,6ee937a1-8aef-42b1-82ad-8b58f62be946,SMicroCargoUnit,1000,0.001,1,0,,,,,,709c4eba-dec1-4b72-8e18-c2457a3a15d0,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_a.xml
Commodities_Food_tin_mre_01_chicken_a,item_NameFood_tin_mre_01_chicken_a,item_DescFood_tin_mre_01_chicken_a,item_NameFood_tin_mre_01_chicken_a,item_DescFood_tin_mre_01_chicken_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,90bc3b77-97df-4bfd-93e7-84d7e3e00bfb,SMicroCargoUnit,1000,0.001,1,0,,,,,,fbd1897d-a951-4eec-903a-4e646aa87721,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_chicken_a.xml
Commodities_Food_tin_mre_01_chicken_a,item_NameFood_tin_mre_01_chicken_a,item_DescFood_tin_mre_01_chicken_a,item_NameFood_tin_mre_01_chicken_a,item_DescFood_tin_mre_01_chicken_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,90bc3b77-97df-4bfd-93e7-84d7e3e00bfb,SMicroCargoUnit,1000,0.001,1,0,,,,,,fbd1897d-a951-4eec-903a-4e646aa87721,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_chicken_a.xml
Commodities_Food_tin_mre_01_fish_a,item_NameFood_tin_mre_01_fish_a,item_DescFood_tin_mre_01_fish_a,item_NameFood_tin_mre_01_fish_a,item_DescFood_tin_mre_01_fish_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,1e0566d4-93f4-47cf-a988-84b23b908196,SMicroCargoUnit,1000,0.001,1,0,,,,,,1c7219ea-d1cf-48ea-ba7b-18d7b21b4a62,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_fish_a.xml
Commodities_Food_tin_mre_01_fish_a,item_NameFood_tin_mre_01_fish_a,item_DescFood_tin_mre_01_fish_a,item_NameFood_tin_mre_01_fish_a,item_DescFood_tin_mre_01_fish_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,1e0566d4-93f4-47cf-a988-84b23b908196,SMicroCargoUnit,1000,0.001,1,0,,,,,,1c7219ea-d1cf-48ea-ba7b-18d7b21b4a62,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_fish_a.xml
Commodities_Food_tin_mre_01_noodle_a,item_NameFood_tin_mre_01_noodle_a,item_DescFood_tin_mre_01_noodle_a,item_NameFood_tin_mre_01_noodle_a,item_DescFood_tin_mre_01_noodle_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,004413ed-88c3-441a-9238-d05c96d5e2e0,SMicroCargoUnit,1000,0.001,1,0,,,,,,e87c0dbb-d602-429e-85b2-ec05e0e0825a,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_noodle_a.xml
Commodities_Food_tin_mre_01_noodle_a,item_NameFood_tin_mre_01_noodle_a,item_DescFood_tin_mre_01_noodle_a,item_NameFood_tin_mre_01_noodle_a,item_DescFood_tin_mre_01_noodle_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,004413ed-88c3-441a-9238-d05c96d5e2e0,SMicroCargoUnit,1000,0.001,1,0,,,,,,e87c0dbb-d602-429e-85b2-ec05e0e0825a,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_noodle_a.xml
Commodities_Food_tin_mre_01_vegetable_a,item_NameFood_tin_mre_01_vegetable_a,item_DescFood_tin_mre_01_vegetable_a,item_NameFood_tin_mre_01_vegetable_a,item_DescFood_tin_mre_01_vegetable_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,d7e8df0e-d391-4477-99fa-a5c5c8d90bfa,SMicroCargoUnit,1000,0.001,1,0,,,,,,cb06b27d-a352-494c-a464-8de28175ebff,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_vegetable_a.xml
Commodities_Food_tin_mre_01_vegetable_a,item_NameFood_tin_mre_01_vegetable_a,item_DescFood_tin_mre_01_vegetable_a,item_NameFood_tin_mre_01_vegetable_a,item_DescFood_tin_mre_01_vegetable_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,d7e8df0e-d391-4477-99fa-a5c5c8d90bfa,SMicroCargoUnit,1000,0.001,1,0,,,,,,cb06b27d-a352-494c-a464-8de28175ebff,libs/foundry/records/entities/commodities/food/commodities_food_tin_mre_01_vegetable_a.xml
Commodities_Food_tin_omni_01_a,item_NameFood_tin_omni_01_a,item_DescFood_tin_omni_01_a,item_NameFood_tin_omni_01_a,item_DescFood_tin_omni_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,003c1ba7-aa3a-4d33-913b-90495573e6bf,SMicroCargoUnit,1000,0.001,1,0,,,,,,cc7ed33f-d858-4125-8ed9-a70e758bffea,libs/foundry/records/entities/commodities/food/commodities_food_tin_omni_01_a.xml
Commodities_Food_tin_omni_01_a,item_NameFood_tin_omni_01_a,item_DescFood_tin_omni_01_a,item_NameFood_tin_omni_01_a,item_DescFood_tin_omni_01_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,003c1ba7-aa3a-4d33-913b-90495573e6bf,SMicroCargoUnit,1000,0.001,1,0,,,,,,cc7ed33f-d858-4125-8ed9-a70e758bffea,libs/foundry/records/entities/commodities/food/commodities_food_tin_omni_01_a.xml
Commodities_Food_tin_omni_01_chicken_a,item_NameFood_tin_omni_01_chicken_a,item_DescFood_tin_omni_01_chicken_a,item_NameFood_tin_omni_01_chicken_a,item_DescFood_tin_omni_01_chicken_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,3b6d099c-5c30-413a-82c2-5cec21d0fb66,SMicroCargoUnit,1000,0.001,1,0,,,,,,7e5ca170-a2ed-42ee-b65d-5de28dc8cdc0,libs/foundry/records/entities/commodities/food/commodities_food_tin_omni_01_chicken_a.xml
Commodities_Food_tin_omni_01_chicken_a,item_NameFood_tin_omni_01_chicken_a,item_DescFood_tin_omni_01_chicken_a,item_NameFood_tin_omni_01_chicken_a,item_DescFood_tin_omni_01_chicken_a,items_commodities_type_food,602269e1-6e26-457d-b251-02ec4acb3f37,3b6d099c-5c30-413a-82c2-5cec21d0fb66,SMicroCargoUnit,1000,0.001,1,0,,,,,,7e5ca170-a2ed-42ee-b65d-5de28dc8cdc0,libs/foundry/records/entities/commodities/food/commodities_food_tin_omni_01_chicken_a.xml
