shipPoolId,shipName
fa95f52cff08,Aegis Sabre
fa95f52cff08,Aegis Sabre Comet
fa95f52cff08,Aegis Sabre Firebird
fa95f52cff08,Aegis Vanguard Sentinel
fa95f52cff08,Anvil Arrow
fa95f52cff08,Anvil F7C Hornet Mk I
fa95f52cff08,Anvil F7C-M Super Hornet Mk I
fa95f52cff08,Anvil F7C-R Hornet Tracker Mk I
fa95f52cff08,Anvil F7C-S Hornet Ghost Mk I
fa95f52cff08,Anvil Gladiator
fa95f52cff08,Anvil Hawk
fa95f52cff08,Banu Defender
fa95f52cff08,C.O. Nomad
fa95f52cff08,Crusader A1 Spirit
fa95f52cff08,Drake Buccaneer
fa95f52cff08,Drake Herald
fa95f52cff08,Esperia Talon
fa95f52cff08,Esperia Talon Shrike
fa95f52cff08,MISC Hull A
fa95f52cff08,MISC Reliant Kore
fa95f52cff08,MISC Reliant Tana
fa95f52cff08,Origin 300i
fa95f52cff08,Origin 315p
fa95f52cff08,Origin 325a
fa95f52cff08,RSI Mantis
b83461eeccb9,Aegis Gladius
b83461eeccb9,Aegis Gladius Valiant
b83461eeccb9,Aegis Reclaimer
b83461eeccb9,Aegis Retaliator
b83461eeccb9,Aegis Vanguard Harbinger
b83461eeccb9,Aegis Vanguard Hoplite
b83461eeccb9,Aegis Vanguard Sentinel
b83461eeccb9,Aegis Vanguard Warden
b83461eeccb9,Anvil Arrow
b83461eeccb9,Anvil Carrack
b83461eeccb9,Anvil F7C-M Super Hornet Mk I
b83461eeccb9,Anvil Gladiator
b83461eeccb9,Anvil Hurricane
b83461eeccb9,Crusader A1 Spirit
b83461eeccb9,Crusader M2 Hercules Starlifter
b83461eeccb9,Drake Buccaneer
b83461eeccb9,Drake Caterpillar
b83461eeccb9,Drake Corsair
b83461eeccb9,Drake Cutlass Black
b83461eeccb9,Drake Cutlass Steel
b83461eeccb9,Esperia Talon Shrike
b83461eeccb9,MISC Freelancer
b83461eeccb9,MISC Freelancer DUR
b83461eeccb9,MISC Freelancer MAX
b83461eeccb9,MISC Freelancer MIS
b83461eeccb9,MISC Reliant Kore
b83461eeccb9,MISC Reliant Tana
b83461eeccb9,MISC Starfarer Gemini
b83461eeccb9,Origin 600i
b83461eeccb9,RSI Scorpius
b83461eeccb9,RSI Scorpius Antares
b39ce8ce06e5,Aegis Gladius
b39ce8ce06e5,Aegis Gladius Valiant
b39ce8ce06e5,Aegis Vanguard Sentinel
b39ce8ce06e5,Anvil Arrow
b39ce8ce06e5,Anvil F7C-M Super Hornet Mk I
b39ce8ce06e5,Anvil Gladiator
b39ce8ce06e5,Crusader A1 Spirit
b39ce8ce06e5,Drake Buccaneer
b39ce8ce06e5,Esperia Talon Shrike
b39ce8ce06e5,MISC Reliant Kore
b39ce8ce06e5,MISC Reliant Tana
3e01a0c10dda,Aegis Avenger Stalker
3e01a0c10dda,Aegis Avenger Titan Renegade
3e01a0c10dda,Aegis Avenger Warlock
3e01a0c10dda,Aegis Eclipse
3e01a0c10dda,Aegis Gladius
3e01a0c10dda,Aegis Gladius Valiant
3e01a0c10dda,Aegis Sabre
3e01a0c10dda,Aegis Sabre Comet
3e01a0c10dda,Aegis Sabre Firebird
3e01a0c10dda,Aegis Vanguard Sentinel
3e01a0c10dda,Anvil Arrow
3e01a0c10dda,Anvil F7C Hornet Mk I
3e01a0c10dda,Anvil F7C-M Super Hornet Mk I
3e01a0c10dda,Anvil F7C-R Hornet Tracker Mk I
3e01a0c10dda,Anvil F7C-S Hornet Ghost Mk I
3e01a0c10dda,Anvil Gladiator
3e01a0c10dda,Anvil Hawk
3e01a0c10dda,Banu Defender
3e01a0c10dda,C.O. Nomad
3e01a0c10dda,Crusader A1 Spirit
3e01a0c10dda,Drake Buccaneer
3e01a0c10dda,Drake Herald
3e01a0c10dda,Esperia Talon
3e01a0c10dda,Esperia Talon Shrike
3e01a0c10dda,MISC Reliant Kore
3e01a0c10dda,MISC Reliant Tana
3e01a0c10dda,Origin 300i
3e01a0c10dda,Origin 315p
3e01a0c10dda,Origin 325a
3e01a0c10dda,RSI Mantis
b1efa5989f2a,Aegis Avenger Stalker
b1efa5989f2a,Aegis Avenger Titan Renegade
b1efa5989f2a,Aegis Avenger Warlock
b1efa5989f2a,Aegis Eclipse
b1efa5989f2a,Aegis Sabre
b1efa5989f2a,Aegis Sabre Comet
b1efa5989f2a,Aegis Sabre Firebird
b1efa5989f2a,Anvil Arrow
b1efa5989f2a,Anvil F7C Hornet Mk I
b1efa5989f2a,Anvil F7C-R Hornet Tracker Mk I
b1efa5989f2a,Anvil F7C-S Hornet Ghost Mk I
b1efa5989f2a,Anvil Hawk
b1efa5989f2a,Anvil Terrapin
b1efa5989f2a,Anvil Terrapin Medic
b1efa5989f2a,Argo MOLE
b1efa5989f2a,Argo RAFT
b1efa5989f2a,Banu Defender
b1efa5989f2a,C.O. Nomad
b1efa5989f2a,Drake Cutlass Black
b1efa5989f2a,Drake Herald
b1efa5989f2a,Esperia Blade
b1efa5989f2a,Esperia Glaive
b1efa5989f2a,Esperia Talon
b1efa5989f2a,Kruger P-52 Merlin
b1efa5989f2a,MISC Freelancer MIS
b1efa5989f2a,MISC Reliant Mako
b1efa5989f2a,MISC Reliant Sen
b1efa5989f2a,Mirai Razor
b1efa5989f2a,Mirai Razor EX
b1efa5989f2a,Origin 300i
b1efa5989f2a,Origin 315p
b1efa5989f2a,Origin 325a
b1efa5989f2a,Origin 350r
b1efa5989f2a,Origin M50 Interceptor
b1efa5989f2a,RSI Mantis
b1efa5989f2a,Vanduul Blade
b1efa5989f2a,Vanduul Glaive
b1efa5989f2a,Vanduul Scythe
c69e417233bb,Aegis Avenger Stalker
c69e417233bb,Aegis Avenger Titan Renegade
c69e417233bb,Aegis Avenger Warlock
c69e417233bb,Aegis Eclipse
c69e417233bb,Aegis Gladius
c69e417233bb,Aegis Gladius Valiant
c69e417233bb,Aegis Reclaimer
c69e417233bb,Aegis Retaliator
c69e417233bb,Aegis Sabre
c69e417233bb,Aegis Sabre Comet
c69e417233bb,Aegis Sabre Firebird
c69e417233bb,Aegis Vanguard Sentinel
c69e417233bb,Anvil Arrow
c69e417233bb,Anvil Carrack
c69e417233bb,Anvil F7C Hornet Mk I
c69e417233bb,Anvil F7C-M Super Hornet Mk I
c69e417233bb,Anvil F7C-R Hornet Tracker Mk I
c69e417233bb,Anvil F7C-S Hornet Ghost Mk I
c69e417233bb,Anvil Gladiator
c69e417233bb,Anvil Hawk
c69e417233bb,Anvil Terrapin
c69e417233bb,Anvil Terrapin Medic
c69e417233bb,Argo MOLE
c69e417233bb,Banu Defender
c69e417233bb,C.O. Nomad
c69e417233bb,Crusader A1 Spirit
c69e417233bb,Crusader C2 Hercules Starlifter
c69e417233bb,Crusader M2 Hercules Starlifter
c69e417233bb,Drake Buccaneer
c69e417233bb,Drake Corsair
c69e417233bb,Drake Herald
c69e417233bb,Esperia Prowler
c69e417233bb,Esperia Talon
c69e417233bb,Esperia Talon Shrike
c69e417233bb,MISC Reliant Kore
c69e417233bb,MISC Reliant Mako
c69e417233bb,MISC Reliant Sen
c69e417233bb,MISC Reliant Tana
c69e417233bb,MISC Starfarer
c69e417233bb,MISC Starfarer Gemini
c69e417233bb,Mirai Razor
c69e417233bb,Mirai Razor EX
c69e417233bb,Origin 300i
c69e417233bb,Origin 315p
c69e417233bb,Origin 325a
c69e417233bb,Origin 350r
c69e417233bb,Origin 600i
c69e417233bb,Origin M50 Interceptor
c69e417233bb,RSI Mantis
8fd91e67ff85,Aegis Eclipse
8fd91e67ff85,Aegis Hammerhead
8fd91e67ff85,Aegis Reclaimer
8fd91e67ff85,Aegis Redeemer
8fd91e67ff85,Aegis Retaliator
8fd91e67ff85,Aegis Sabre
8fd91e67ff85,Aegis Sabre Comet
8fd91e67ff85,Aegis Vanguard Harbinger
8fd91e67ff85,Aegis Vanguard Hoplite
8fd91e67ff85,Aegis Vanguard Sentinel
8fd91e67ff85,Aegis Vanguard Warden
8fd91e67ff85,Anvil Carrack
8fd91e67ff85,Anvil F7C Hornet Mk I
8fd91e67ff85,Anvil F7C-R Hornet Tracker Mk I
8fd91e67ff85,Anvil F7C-S Hornet Ghost Mk I
8fd91e67ff85,Anvil Hurricane
8fd91e67ff85,Anvil Valkyrie
8fd91e67ff85,Crusader A2 Hercules Starlifter
8fd91e67ff85,Crusader C2 Hercules Starlifter
8fd91e67ff85,Crusader M2 Hercules Starlifter
8fd91e67ff85,Crusader Mercury Star Runner
8fd91e67ff85,Drake Caterpillar
8fd91e67ff85,Drake Corsair
8fd91e67ff85,Drake Cutlass Black
8fd91e67ff85,Drake Cutlass Steel
8fd91e67ff85,Esperia Blade
8fd91e67ff85,Esperia Glaive
8fd91e67ff85,Esperia Prowler
8fd91e67ff85,Kruger P-52 Merlin
8fd91e67ff85,MISC Freelancer
8fd91e67ff85,MISC Freelancer DUR
8fd91e67ff85,MISC Freelancer MAX
8fd91e67ff85,MISC Freelancer MIS
8fd91e67ff85,MISC Starfarer
8fd91e67ff85,MISC Starfarer Gemini
8fd91e67ff85,Origin 400i
8fd91e67ff85,Origin 600i
8fd91e67ff85,Origin 890 Jump
8fd91e67ff85,RSI Constellation Andromeda
8fd91e67ff85,RSI Constellation Aquila
8fd91e67ff85,RSI Constellation Phoenix
8fd91e67ff85,RSI Constellation Taurus
8fd91e67ff85,RSI Mantis
8fd91e67ff85,RSI Scorpius
8fd91e67ff85,RSI Scorpius Antares
8fd91e67ff85,Vanduul Blade
8fd91e67ff85,Vanduul Glaive
336a9bebe4de,Aegis Eclipse
336a9bebe4de,Aegis Reclaimer
336a9bebe4de,Aegis Retaliator
336a9bebe4de,Aegis Sabre
336a9bebe4de,Aegis Sabre Comet
336a9bebe4de,Aegis Vanguard Harbinger
336a9bebe4de,Aegis Vanguard Hoplite
336a9bebe4de,Aegis Vanguard Sentinel
336a9bebe4de,Aegis Vanguard Warden
336a9bebe4de,Anvil Carrack
336a9bebe4de,Anvil F7C Hornet Mk I
336a9bebe4de,Anvil F7C-R Hornet Tracker Mk I
336a9bebe4de,Anvil F7C-S Hornet Ghost Mk I
336a9bebe4de,Anvil Hurricane
336a9bebe4de,Anvil Valkyrie
336a9bebe4de,Crusader C2 Hercules Starlifter
336a9bebe4de,Crusader M2 Hercules Starlifter
336a9bebe4de,Crusader Mercury Star Runner
336a9bebe4de,Drake Caterpillar
336a9bebe4de,Drake Corsair
336a9bebe4de,Drake Cutlass Black
336a9bebe4de,Drake Cutlass Steel
336a9bebe4de,Esperia Blade
336a9bebe4de,Esperia Glaive
336a9bebe4de,Esperia Prowler
336a9bebe4de,Kruger P-52 Merlin
336a9bebe4de,MISC Freelancer
336a9bebe4de,MISC Freelancer DUR
336a9bebe4de,MISC Freelancer MAX
336a9bebe4de,MISC Freelancer MIS
336a9bebe4de,MISC Starfarer
336a9bebe4de,MISC Starfarer Gemini
336a9bebe4de,Origin 400i
336a9bebe4de,Origin 600i
336a9bebe4de,RSI Mantis
336a9bebe4de,RSI Polaris
336a9bebe4de,RSI Scorpius
336a9bebe4de,RSI Scorpius Antares
336a9bebe4de,Vanduul Blade
336a9bebe4de,Vanduul Glaive
bf0e284431ae,Aegis Avenger Stalker
bf0e284431ae,Aegis Avenger Titan Renegade
bf0e284431ae,Aegis Avenger Warlock
bf0e284431ae,Aegis Eclipse
bf0e284431ae,Aegis Gladius
bf0e284431ae,Aegis Gladius Valiant
bf0e284431ae,Aegis Sabre
bf0e284431ae,Aegis Sabre Comet
bf0e284431ae,Aegis Sabre Firebird
bf0e284431ae,Aegis Vanguard Sentinel
bf0e284431ae,Anvil Arrow
bf0e284431ae,Anvil C8 Pisces
bf0e284431ae,Anvil C8R Pisces Rescue
bf0e284431ae,Anvil C8X Pisces Expedition
bf0e284431ae,Anvil F7C Hornet Mk I
bf0e284431ae,Anvil F7C-M Super Hornet Mk I
bf0e284431ae,Anvil F7C-R Hornet Tracker Mk I
bf0e284431ae,Anvil F7C-S Hornet Ghost Mk I
bf0e284431ae,Anvil Gladiator
bf0e284431ae,Anvil Hawk
bf0e284431ae,Anvil Terrapin
bf0e284431ae,Anvil Terrapin Medic
bf0e284431ae,Argo MOLE
bf0e284431ae,Banu Defender
bf0e284431ae,C.O. Mustang Alpha
bf0e284431ae,C.O. Mustang Beta
bf0e284431ae,C.O. Mustang Delta
bf0e284431ae,C.O. Mustang Gamma
bf0e284431ae,C.O. Nomad
bf0e284431ae,Crusader A1 Spirit
bf0e284431ae,Drake Buccaneer
bf0e284431ae,Drake Cutlass Red
bf0e284431ae,Drake Cutter
bf0e284431ae,Drake Cutter Rambler
bf0e284431ae,Drake Cutter Scout
bf0e284431ae,Drake Herald
bf0e284431ae,Drake Vulture
bf0e284431ae,Esperia Prowler
bf0e284431ae,Esperia Talon
bf0e284431ae,Esperia Talon Shrike
bf0e284431ae,MISC Hull A
bf0e284431ae,MISC Prospector
bf0e284431ae,MISC Reliant Kore
bf0e284431ae,MISC Reliant Mako
bf0e284431ae,MISC Reliant Sen
bf0e284431ae,MISC Reliant Tana
bf0e284431ae,Mirai Razor
bf0e284431ae,Mirai Razor EX
bf0e284431ae,Mirai Razor LX
bf0e284431ae,Origin 100i
bf0e284431ae,Origin 125a
bf0e284431ae,Origin 135c
bf0e284431ae,Origin 300i
bf0e284431ae,Origin 315p
bf0e284431ae,Origin 325a
bf0e284431ae,Origin 350r
bf0e284431ae,Origin 85X Limited
bf0e284431ae,Origin M50 Interceptor
bf0e284431ae,RSI Mantis
84cfc3de708f,Aegis Eclipse
84cfc3de708f,Aegis Gladius
84cfc3de708f,Aegis Gladius Valiant
84cfc3de708f,Aegis Sabre
84cfc3de708f,Aegis Sabre Comet
84cfc3de708f,Aegis Vanguard Harbinger
84cfc3de708f,Aegis Vanguard Hoplite
84cfc3de708f,Aegis Vanguard Sentinel
84cfc3de708f,Aegis Vanguard Warden
84cfc3de708f,Anvil Arrow
84cfc3de708f,Anvil F7C Hornet Mk I
84cfc3de708f,Anvil F7C-M Super Hornet Mk I
84cfc3de708f,Anvil F7C-R Hornet Tracker Mk I
84cfc3de708f,Anvil F7C-S Hornet Ghost Mk I
84cfc3de708f,Anvil Hurricane
84cfc3de708f,Anvil Valkyrie
84cfc3de708f,Crusader A1 Spirit
84cfc3de708f,Crusader Mercury Star Runner
84cfc3de708f,Drake Buccaneer
84cfc3de708f,Drake Caterpillar
84cfc3de708f,Drake Corsair
84cfc3de708f,Drake Cutlass Black
84cfc3de708f,Drake Cutlass Steel
84cfc3de708f,Esperia Blade
84cfc3de708f,Esperia Glaive
84cfc3de708f,Esperia Prowler
84cfc3de708f,Esperia Talon Shrike
84cfc3de708f,Kruger P-52 Merlin
84cfc3de708f,MISC Freelancer
84cfc3de708f,MISC Freelancer DUR
84cfc3de708f,MISC Freelancer MAX
84cfc3de708f,MISC Freelancer MIS
84cfc3de708f,MISC Reliant Kore
84cfc3de708f,MISC Reliant Tana
84cfc3de708f,Origin 400i
84cfc3de708f,RSI Constellation Andromeda
84cfc3de708f,RSI Constellation Taurus
84cfc3de708f,RSI Mantis
84cfc3de708f,RSI Scorpius
84cfc3de708f,RSI Scorpius Antares
84cfc3de708f,Vanduul Blade
84cfc3de708f,Vanduul Glaive
84cfc3de708f,Vanduul Scythe
2fe230ed21ea,Aegis Avenger Titan Renegade
2fe230ed21ea,Anvil C8 Pisces
2fe230ed21ea,Anvil C8R Pisces Rescue
2fe230ed21ea,Anvil C8X Pisces Expedition
2fe230ed21ea,C.O. Mustang Alpha
2fe230ed21ea,C.O. Mustang Beta
2fe230ed21ea,C.O. Mustang Delta
2fe230ed21ea,C.O. Mustang Gamma
2fe230ed21ea,Drake Cutter
2fe230ed21ea,Drake Cutter Rambler
2fe230ed21ea,Drake Cutter Scout
2fe230ed21ea,Drake Vulture
2fe230ed21ea,Esperia Blade
2fe230ed21ea,MISC Hull A
2fe230ed21ea,MISC Prospector
2fe230ed21ea,Mirai Razor LX
2fe230ed21ea,Origin 100i
2fe230ed21ea,Origin 125a
2fe230ed21ea,Origin 135c
2fe230ed21ea,Origin 85X Limited
2fe230ed21ea,Vanduul Blade
2fe230ed21ea,Vanduul Scythe
a50eb3102245,Aegis Avenger Stalker
a50eb3102245,Aegis Avenger Titan Renegade
a50eb3102245,Aegis Avenger Warlock
a50eb3102245,Aegis Eclipse
a50eb3102245,Aegis Sabre
a50eb3102245,Aegis Sabre Comet
a50eb3102245,Aegis Sabre Firebird
a50eb3102245,Anvil F7C Hornet Mk I
a50eb3102245,Anvil F7C-R Hornet Tracker Mk I
a50eb3102245,Anvil F7C-S Hornet Ghost Mk I
a50eb3102245,Anvil Hawk
a50eb3102245,Anvil Terrapin
a50eb3102245,Anvil Terrapin Medic
a50eb3102245,Argo MOLE
a50eb3102245,Banu Defender
a50eb3102245,C.O. Nomad
a50eb3102245,Drake Herald
a50eb3102245,Esperia Blade
a50eb3102245,Esperia Glaive
a50eb3102245,Esperia Talon
a50eb3102245,Kruger P-52 Merlin
a50eb3102245,MISC Reliant Mako
a50eb3102245,MISC Reliant Sen
a50eb3102245,Mirai Razor
a50eb3102245,Mirai Razor EX
a50eb3102245,Origin 300i
a50eb3102245,Origin 315p
a50eb3102245,Origin 325a
a50eb3102245,Origin 350r
a50eb3102245,Origin M50 Interceptor
a50eb3102245,RSI Mantis
a50eb3102245,Vanduul Blade
a50eb3102245,Vanduul Glaive
a50eb3102245,Vanduul Scythe
0fd6736ce826,Aegis Avenger Stalker
0fd6736ce826,Aegis Avenger Titan Renegade
0fd6736ce826,Aegis Avenger Warlock
0fd6736ce826,Aegis Eclipse
0fd6736ce826,Aegis Sabre
0fd6736ce826,Aegis Sabre Comet
0fd6736ce826,Aegis Sabre Firebird
0fd6736ce826,Anvil F7C Hornet Mk I
0fd6736ce826,Anvil F7C-R Hornet Tracker Mk I
0fd6736ce826,Anvil F7C-S Hornet Ghost Mk I
0fd6736ce826,Anvil Hawk
0fd6736ce826,Anvil Terrapin
0fd6736ce826,Anvil Terrapin Medic
0fd6736ce826,Argo MOLE
0fd6736ce826,Banu Defender
0fd6736ce826,C.O. Nomad
0fd6736ce826,Drake Herald
0fd6736ce826,Esperia Blade
0fd6736ce826,Esperia Glaive
0fd6736ce826,Esperia Talon
0fd6736ce826,MISC Reliant Mako
0fd6736ce826,MISC Reliant Sen
0fd6736ce826,Mirai Razor
0fd6736ce826,Mirai Razor EX
0fd6736ce826,Origin 300i
0fd6736ce826,Origin 315p
0fd6736ce826,Origin 325a
0fd6736ce826,Origin 350r
0fd6736ce826,Origin M50 Interceptor
0fd6736ce826,RSI Mantis
0fd6736ce826,Vanduul Blade
0fd6736ce826,Vanduul Glaive
0fd6736ce826,Vanduul Scythe
