Composition Class,Deposit Name Key,Minimum Distinct Elements,Part Index,Mineable Element GUID,Mineable Element Class,Mineable Element Name,Min Percentage,Max Percentage,Probability,Curve Exponent,Quality Scale,Record GUID,Record Path
Asteroid_MType_Tin,hud_mining_asteroid_name_2,2,5,9498a080-84c0-41f4-b88f-71942c60c43f,Sileron_Ore,Sileron (Ore),20,50,0.07,1,1,d4bd22c4-4e25-4bf2-9a34-dbee8faef4ae,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tin.xml
Asteroid_MType_Tin,hud_mining_asteroid_name_2,2,6,905e9623-5e74-4a92-9cb1-72203ed8baad,Riccite_Ore,Riccite (Ore),20,50,0.1,1,1,d4bd22c4-4e25-4bf2-9a34-dbee8faef4ae,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tin.xml
Asteroid_MType_Tin,hud_mining_asteroid_name_2,2,0,16b426e2-7ce1-4fb4-8b34-4d8617dd6a97,Tin_Ore,Tin (Ore),30,70,1,1,1,d4bd22c4-4e25-4bf2-9a34-dbee8faef4ae,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tin.xml
Asteroid_MType_Tin,hud_mining_asteroid_name_2,2,1,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.8,1,1,d4bd22c4-4e25-4bf2-9a34-dbee8faef4ae,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tin.xml
Asteroid_MType_Tin,hud_mining_asteroid_name_2,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,d4bd22c4-4e25-4bf2-9a34-dbee8faef4ae,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tin.xml
Asteroid_MType_Tin,hud_mining_asteroid_name_2,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.2,1,1,d4bd22c4-4e25-4bf2-9a34-dbee8faef4ae,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tin.xml
Asteroid_MType_Tin,hud_mining_asteroid_name_2,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,d4bd22c4-4e25-4bf2-9a34-dbee8faef4ae,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tin.xml
Asteroid_MType_Tin,hud_mining_asteroid_name_2,2,5,9498a080-84c0-41f4-b88f-71942c60c43f,Sileron_Ore,Sileron (Ore),20,50,0.07,1,1,d4bd22c4-4e25-4bf2-9a34-dbee8faef4ae,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tin.xml
Asteroid_MType_Tin,hud_mining_asteroid_name_2,2,6,905e9623-5e74-4a92-9cb1-72203ed8baad,Riccite_Ore,Riccite (Ore),20,50,0.1,1,1,d4bd22c4-4e25-4bf2-9a34-dbee8faef4ae,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tin.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,0,7b9055e5-6d62-44dd-a725-a31d838301eb,Titanium_Ore,Titanium (Ore),30,70,1,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,1,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.8,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.5,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.2,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,0,7b9055e5-6d62-44dd-a725-a31d838301eb,Titanium_Ore,Titanium (Ore),30,70,1,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,1,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.8,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.5,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.2,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Titanium,hud_mining_asteroid_name_2,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,2a22233c-5230-4c5d-8878-a07ca08e454a,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_titanium.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,0,8f6a7e06-934d-4339-a0a2-75420b81369a,Tungsten_Ore,Tungsten (Ore),30,70,1,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,1,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.8,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.5,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.1,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,0,8f6a7e06-934d-4339-a0a2-75420b81369a,Tungsten_Ore,Tungsten (Ore),30,70,1,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,1,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.8,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.5,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType_Tungsten,hud_mining_asteroid_name_2,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.1,1,1,dae831ea-ef8d-41c4-9755-bff860d3848f,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype_tungsten.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,1,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.6,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.07,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.07,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.02,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,1,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.6,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.07,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.07,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_MType,hud_mining_asteroid_name_2,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.02,1,1,ff5a5135-05f4-4982-8dc6-8977af1a8a6d,libs/foundry/records/mining/rockcompositionpresets/asteroid_mtype.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.8,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.5,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.06,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.8,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.5,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Aluminium,hud_mining_asteroid_name_3,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.06,1,1,69749cdd-126a-4776-9546-7963ab3bbcdd,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_aluminium.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,0,ee12edc1-a2c3-4202-909d-9b729a050a3f,Copper_Ore,Copper (Ore),30,70,1,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.8,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.5,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.06,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,0,ee12edc1-a2c3-4202-909d-9b729a050a3f,Copper_Ore,Copper (Ore),30,70,1,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.8,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.5,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Copper,hud_mining_asteroid_name_3,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.06,1,1,55475020-d023-4f2b-b074-f78f1b809fae,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_copper.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,0,b471b96c-efbb-4342-90de-cfa087604d8e,Corundum_Raw,Corundum (Raw),30,70,1,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.8,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.5,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.06,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,0,b471b96c-efbb-4342-90de-cfa087604d8e,Corundum_Raw,Corundum (Raw),30,70,1,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.8,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.5,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Corundum,hud_mining_asteroid_name_3,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.06,1,1,00fefa0c-ee88-4884-8a4d-85dd166d10c9,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_corundum.xml
Asteroid_PType_Iron,hud_mining_asteroid_name_3,3,0,05708bae-1cb1-4e63-bb95-ec7f4a3ef430,Iron_Ore,Iron (Ore),30,70,1,1,1,22f7f954-10d5-4fd8-b27f-083e665ac278,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_iron.xml
Asteroid_PType_Iron,hud_mining_asteroid_name_3,3,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.5,1,1,22f7f954-10d5-4fd8-b27f-083e665ac278,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_iron.xml
Asteroid_PType_Iron,hud_mining_asteroid_name_3,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,22f7f954-10d5-4fd8-b27f-083e665ac278,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_iron.xml
Asteroid_PType_Iron,hud_mining_asteroid_name_3,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,22f7f954-10d5-4fd8-b27f-083e665ac278,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_iron.xml
Asteroid_PType_Iron,hud_mining_asteroid_name_3,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.5,1,1,22f7f954-10d5-4fd8-b27f-083e665ac278,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_iron.xml
Asteroid_PType_Iron,hud_mining_asteroid_name_3,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.06,1,1,22f7f954-10d5-4fd8-b27f-083e665ac278,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_iron.xml
Asteroid_PType_Iron,hud_mining_asteroid_name_3,3,0,05708bae-1cb1-4e63-bb95-ec7f4a3ef430,Iron_Ore,Iron (Ore),30,70,1,1,1,22f7f954-10d5-4fd8-b27f-083e665ac278,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_iron.xml
Asteroid_PType_Iron,hud_mining_asteroid_name_3,3,1,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),30,60,0.5,1,1,22f7f954-10d5-4fd8-b27f-083e665ac278,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_iron.xml
Asteroid_PType_Iron,hud_mining_asteroid_name_3,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,22f7f954-10d5-4fd8-b27f-083e665ac278,libs/foundry/records/mining/rockcompositionpresets/asteroid_ptype_iron.xml
