Template Class,Contract Class Type,Owner GUID,Owner Class,Display Type GUID,Display Type Class,Illegal,Show Life Time In MobiGlas,Pre Show Objectives,Has Complete Button,Handles Abandon Request,Can Be Shared,Display Allied Markers,Only Owner Can Complete,Fail If Sent To Prison,Fail If Became Criminal,Fail If Leave Prison,Mission Completion Time,Mission Auto End,Mission Result After Timer End,Remaining Time To Show Timer,Objective Count,Mission Property Count,Objective Handler Types,Objective Handler Modules,Objective Display Keys,Travel Objective Keys,Return Objective Keys,Override Mission Details Keys,Nav Point Name Keys,String Hash Keys,Location Tag GUIDs,Location Tag Classes,Record GUID,Record Path
HaulCargo_AtoB_Large_Mixed_CarbonPotassiumConstrMatsWidow,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,1,0,1,1,0,1,1,1,1,0,0,300,1,Failed,15,1,11,ObjectiveHandler_Hauling,,,,,,,FreightElevator_16SCU | HaulCargo_CargoScale_Large,,,8c417a2d-f6b2-4d3b-a75b-7792b8d21f5d,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_large_mixed_carbonpotassiumconstrmatswidow.xml
HaulCargo_AtoB_Large_Mixed_CarbonPotassiumConstrMatsWidow,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,1,0,1,1,0,1,1,1,1,0,0,300,1,Failed,15,1,11,ObjectiveHandler_Hauling,,,,,,,FreightElevator_16SCU | HaulCargo_CargoScale_Large,,,8c417a2d-f6b2-4d3b-a75b-7792b8d21f5d,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_large_mixed_carbonpotassiumconstrmatswidow.xml
HaulCargo_AtoB_LateBulk_AgriculturalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,114a3529-4af6-4fca-bc4f-c3a84972b52e,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_agriculturalsupplies.xml
HaulCargo_AtoB_LateBulk_AgriculturalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,114a3529-4af6-4fca-bc4f-c3a84972b52e,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_agriculturalsupplies.xml
HaulCargo_AtoB_LateBulk_Aluminum,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,992e366c-b6b1-429b-8c1a-d6bdbabbd078,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_aluminum.xml
HaulCargo_AtoB_LateBulk_Aluminum,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,992e366c-b6b1-429b-8c1a-d6bdbabbd078,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_aluminum.xml
HaulCargo_AtoB_LateBulk_Copper,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,f825eafb-a1be-4e4c-8f05-c5df5b9d3de2,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_copper.xml
HaulCargo_AtoB_LateBulk_Copper,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,f825eafb-a1be-4e4c-8f05-c5df5b9d3de2,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_copper.xml
HaulCargo_AtoB_LateBulk_Potassium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,6088c912-1432-4e5f-ab45-4970290d0d56,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_potassium.xml
HaulCargo_AtoB_LateBulk_Potassium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,6088c912-1432-4e5f-ab45-4970290d0d56,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_potassium.xml
HaulCargo_AtoB_LateBulk_ProcessedFood,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,53434a4a-673b-489c-9720-8a5fb3819230,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_processedfood.xml
HaulCargo_AtoB_LateBulk_ProcessedFood,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,53434a4a-673b-489c-9720-8a5fb3819230,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_processedfood.xml
HaulCargo_AtoB_LateBulk_Quartz,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,683e7f48-9fdc-458c-b1a0-717f096f7142,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_quartz.xml
HaulCargo_AtoB_LateBulk_Quartz,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,683e7f48-9fdc-458c-b1a0-717f096f7142,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_quartz.xml
HaulCargo_AtoB_LateBulk_Silicon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,ffe446cb-6e86-49cf-bf8d-58c2b6a5ce06,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_silicon.xml
HaulCargo_AtoB_LateBulk_Silicon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,ffe446cb-6e86-49cf-bf8d-58c2b6a5ce06,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk_silicon.xml
HaulCargo_AtoB_LateBulk,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,0999f5b9-9fc8-4af4-ac81-b92057aa33d4,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk.xml
HaulCargo_AtoB_LateBulk,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,0999f5b9-9fc8-4af4-ac81-b92057aa33d4,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_latebulk.xml
HaulCargo_AtoB_Override_CombatEncounter,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,2,18,ObjectiveHandler_Hauling | ObjectiveHandler_Local,Libs/Subsumption/Missions/PU/Modules/SpawnShipCombatEncounter/SpawnShipCombatEncounter_ShipLocationDefence.xml,,TravelObjective_Long | TravelObjective_Short,ReturnObjective_Long | ReturnObjective_Short,,,FreightElevator_16SCU | HaulCargo_CargoScale_Large,,,67fb9f89-1e35-45b6-9fbc-1f53c59eb8db,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_override_combatencounter.xml
HaulCargo_AtoB_Override_CombatEncounter,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,2,18,ObjectiveHandler_Hauling | ObjectiveHandler_Local,Libs/Subsumption/Missions/PU/Modules/SpawnShipCombatEncounter/SpawnShipCombatEncounter_ShipLocationDefence.xml,,TravelObjective_Long | TravelObjective_Short,ReturnObjective_Long | ReturnObjective_Short,,,FreightElevator_16SCU | HaulCargo_CargoScale_Large,,,67fb9f89-1e35-45b6-9fbc-1f53c59eb8db,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_override_combatencounter.xml
HaulCargo_AtoB_Override,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,11,ObjectiveHandler_Hauling,,,,,,,FreightElevator_16SCU | HaulCargo_CargoScale_Large,,,f1033756-e131-4bfd-b6d2-ff3c4904b48d,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_override.xml
HaulCargo_AtoB_Override,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,11,ObjectiveHandler_Hauling,,,,,,,FreightElevator_16SCU | HaulCargo_CargoScale_Large,,,f1033756-e131-4bfd-b6d2-ff3c4904b48d,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_override.xml
HaulCargo_AtoB_Small_AgriculturalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,16d18b1b-0bef-4591-85a6-ceacddf3c1d8,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_agriculturalsupplies.xml
HaulCargo_AtoB_Small_AgriculturalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,16d18b1b-0bef-4591-85a6-ceacddf3c1d8,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_agriculturalsupplies.xml
HaulCargo_AtoB_Small_Aluminum,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,43727988-9180-4332-92ab-68cca4e4ddea,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_aluminum.xml
HaulCargo_AtoB_Small_Aluminum,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,43727988-9180-4332-92ab-68cca4e4ddea,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_aluminum.xml
HaulCargo_AtoB_Small_Carbon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,b40ba53b-1dbe-4d1d-925c-be07fcf0cf14,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_carbon.xml
HaulCargo_AtoB_Small_Carbon,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,b40ba53b-1dbe-4d1d-925c-be07fcf0cf14,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_carbon.xml
HaulCargo_AtoB_Small_CleanAir_Cryopods,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,71771702-b9e5-4990-9777-547409bdeb22,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_cryopods.xml
HaulCargo_AtoB_Small_CleanAir_Cryopods,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,71771702-b9e5-4990-9777-547409bdeb22,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_cryopods.xml
HaulCargo_AtoB_Small_CleanAir_MedicalSupplies_Interstellar,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,fbb195ed-26ce-44fb-ad6c-aafac5006237,Hauling_Interstellar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,e843f7cb-9f76-40df-b0d9-d1eea482ecee,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_medicalsupplies_interstellar.xml
HaulCargo_AtoB_Small_CleanAir_MedicalSupplies_Interstellar,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,fbb195ed-26ce-44fb-ad6c-aafac5006237,Hauling_Interstellar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,e843f7cb-9f76-40df-b0d9-d1eea482ecee,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_medicalsupplies_interstellar.xml
HaulCargo_AtoB_Small_CleanAir_MedicalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,53420957-ccfc-46e3-9e82-9ff312e4aba0,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_medicalsupplies.xml
HaulCargo_AtoB_Small_CleanAir_MedicalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,67d6f865-1e95-4652-91ba-6cbdc720c7fe,Hauling_Solar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,53420957-ccfc-46e3-9e82-9ff312e4aba0,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_medicalsupplies.xml
HaulCargo_AtoB_Small_CleanAir_MoldSamples,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,2ca5b1b3-d57f-4c4b-b64b-d51114493723,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_moldsamples.xml
HaulCargo_AtoB_Small_CleanAir_MoldSamples,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,2ca5b1b3-d57f-4c4b-b64b-d51114493723,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_moldsamples.xml
HaulCargo_AtoB_Small_CleanAir_MoldTreatment_Interstellar,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,fbb195ed-26ce-44fb-ad6c-aafac5006237,Hauling_Interstellar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,f9a12e1d-a41d-4dca-bf4c-66640f8b55cd,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_moldtreatment_interstellar.xml
HaulCargo_AtoB_Small_CleanAir_MoldTreatment_Interstellar,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,fbb195ed-26ce-44fb-ad6c-aafac5006237,Hauling_Interstellar,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,f9a12e1d-a41d-4dca-bf4c-66640f8b55cd,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_moldtreatment_interstellar.xml
HaulCargo_AtoB_Small_CleanAir_MoldTreatment,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,22a79236-3ebe-492b-ad42-ed8ad65e5cbc,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_moldtreatment.xml
HaulCargo_AtoB_Small_CleanAir_MoldTreatment,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,22a79236-3ebe-492b-ad42-ed8ad65e5cbc,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_moldtreatment.xml
HaulCargo_AtoB_Small_CleanAir_Resources,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,0c1f30fc-bf22-4d04-8216-64822a6f40fa,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_resources.xml
HaulCargo_AtoB_Small_CleanAir_Resources,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,0c1f30fc-bf22-4d04-8216-64822a6f40fa,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_resources.xml
HaulCargo_AtoB_Small_CleanAir_VentFilters,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,222c8a9f-f404-4936-9084-9a868fcf5a04,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_ventfilters.xml
HaulCargo_AtoB_Small_CleanAir_VentFilters,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,222c8a9f-f404-4936-9084-9a868fcf5a04,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_cleanair_ventfilters.xml
HaulCargo_AtoB_Small_ConstructionMaterials,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,533af4dd-33a3-41e0-8d27-5a478f93b2ba,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_constructionmaterials.xml
HaulCargo_AtoB_Small_ConstructionMaterials,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,533af4dd-33a3-41e0-8d27-5a478f93b2ba,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_constructionmaterials.xml
HaulCargo_AtoB_Small_Copper,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,acd84fa3-4b90-474b-9423-94f25db805ec,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_copper.xml
HaulCargo_AtoB_Small_Copper,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,acd84fa3-4b90-474b-9423-94f25db805ec,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_copper.xml
HaulCargo_AtoB_Small_EletronicEquipment,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,fb6a2f55-a601-41c2-a4c0-3e7fb0868a0e,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_eletronicequipment.xml
HaulCargo_AtoB_Small_EletronicEquipment,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,fb6a2f55-a601-41c2-a4c0-3e7fb0868a0e,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_eletronicequipment.xml
HaulCargo_AtoB_Small_Hydrogen,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,6d6fa0c0-8c68-4eba-a2a1-4863753ca844,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_hydrogen.xml
HaulCargo_AtoB_Small_Hydrogen,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,6d6fa0c0-8c68-4eba-a2a1-4863753ca844,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_hydrogen.xml
HaulCargo_AtoB_Small_MedicalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,ae6021b6-6a62-470e-9cc2-025f1e44ade2,Hauling_Planetary,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,2e174a32-cb3c-46cb-a244-58a0e7827d9b,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_medicalsupplies.xml
HaulCargo_AtoB_Small_MedicalSupplies,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,ae6021b6-6a62-470e-9cc2-025f1e44ade2,Hauling_Planetary,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,2e174a32-cb3c-46cb-a244-58a0e7827d9b,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_medicalsupplies.xml
HaulCargo_AtoB_Small_Potassium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,42213ab2-607e-4fc6-a01d-01d6e73d16df,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_potassium.xml
HaulCargo_AtoB_Small_Potassium,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,42213ab2-607e-4fc6-a01d-01d6e73d16df,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_potassium.xml
HaulCargo_AtoB_Small_ProcessedFood,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,2859e5f5-4657-4f02-af58-534d32447283,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_processedfood.xml
HaulCargo_AtoB_Small_ProcessedFood,ContractClass_Contract,300dcbf0-d201-465b-a7be-af7e15a0a512,MDT,93f265dd-c971-49fe-b87b-96cccaae9362,Hauling,0,0,1,1,0,1,1,1,1,1,0,300,1,Failed,15,1,7,ObjectiveHandler_Hauling,,,,,,,,,,2859e5f5-4657-4f02-af58-534d32447283,libs/foundry/records/contracts/contracttemplates/haulcargo_atob_small_processedfood.xml
