Entity Class,Name Key,Short Name Key,Description Key,Manufacturer,Size,Grade,Class,Health,Damage Alpha,Rate of Fire,Fire Mode,Projectile Speed,Ammo Range,Ammo Quantity
lbco_pistol_energy_01_acid01,item_Namelbco_pistol_energy_01_acid01,item_Namelbco_pistol_energy_01_acid01_short,item_Desclbco_pistol_energy_01_acid01,LBCO,1,1,Small,,41,350,Single,500,1000,10
lbco_pistol_energy_01_chromic01,item_Namelbco_pistol_energy_01_chromic01,item_Namelbco_pistol_energy_01_chromic01_short,item_Desclbco_pistol_energy_01_chromic01,LBCO,1,1,Small,,41,350,Single,500,1000,10
lbco_pistol_energy_01_sunset01,item_Namelbco_pistol_energy_01_sunset01,item_Namelbco_pistol_energy_01_sunset01_short,item_Desclbco_pistol_energy_01_sunset01,LBCO,1,1,Small,,41,350,Single,500,1000,10
lbco_pistol_energy_01,item_Namelbco_pistol_energy_01,item_Namelbco_pistol_energy_01_short,item_Desclbco_pistol_energy_01,LBCO,1,1,Small,,41,350,Single,500,1000,10
lbco_pistol_energy_cen01,item_Namelbco_pistol_energy_cen01,item_Namelbco_pistol_energy_cen01_short,item_Desclbco_pistol_energy_cen01,LBCO,1,1,Small,,41,350,Single,500,1000,10
lbco_sniper_energy_01_acid01,item_Namelbco_sniper_energy_01_acid01,item_Namelbco_sniper_energy_01_acid01_short,item_Desclbco_sniper_energy_01_acid01,LBCO,3,1,Medium,,165,30,Single,500,1000,8
lbco_sniper_energy_01_chromic01,item_Namelbco_sniper_energy_01_chromic01,item_Namelbco_sniper_energy_01_chromic01_short,item_Desclbco_sniper_energy_01_chromic01,LBCO,3,1,Medium,,165,30,Single,500,1000,8
lbco_sniper_energy_01_sunset01,item_Namelbco_sniper_energy_01_sunset01,item_Namelbco_sniper_energy_01_sunset01_short,item_Desclbco_sniper_energy_01_sunset01,LBCO,3,1,Medium,,165,30,Single,500,1000,8
lbco_sniper_energy_01,item_Namelbco_sniper_energy_01,item_Namelbco_sniper_energy_01_short,item_Desclbco_sniper_energy_01,LBCO,3,1,Medium,,165,30,Single,500,1000,8
lbco_sniper_energy_imp01,item_Namelbco_sniper_energy_imp01,item_Namelbco_sniper_energy_imp01_short,item_Desclbco_sniper_energy_imp01,LBCO,3,1,Medium,,165,30,Single,500,1000,8
none_lmg_ballistic_01_collector01,item_Namenone_lmg_ballistic_01_collector01,item_Namenone_lmg_ballistic_01_collector01_short,item_Descnone_lmg_ballistic_01_collector01,UNKN,4,1,Medium,,27,355,Rapid,1050,2100,120
none_lmg_ballistic_01_store01,item_Namenone_lmg_ballistic_01_store01,item_Namenone_lmg_ballistic_01_store01_short,item_Descnone_lmg_ballistic_01_store01,UNKN,4,1,Medium,,27,355,Rapid,1050,2100,120
none_lmg_ballistic_01_tint01,item_Namenone_lmg_ballistic_01_tint01,item_Namenone_lmg_ballistic_01_tint01_short,item_Descnone_lmg_ballistic_01_tint01,UNKN,4,1,Medium,,27,355,Rapid,1050,2100,120
none_lmg_ballistic_01_tint02,item_Namenone_lmg_ballistic_01_tint02,item_Namenone_lmg_ballistic_01_tint02_short,item_Descnone_lmg_ballistic_01_tint02,UNKN,4,1,Medium,,27,355,Rapid,1050,2100,120
none_lmg_ballistic_01_tint03,item_Namenone_lmg_ballistic_01_tint03,item_Namenone_lmg_ballistic_01_tint03_short,item_Descnone_lmg_ballistic_01_tint03,UNKN,4,1,Medium,,27,355,Rapid,1050,2100,120
none_lmg_ballistic_01_tint04,item_Namenone_lmg_ballistic_01_tint04,item_Namenone_lmg_ballistic_01_tint04_short,item_Descnone_lmg_ballistic_01_tint04,UNKN,4,1,Medium,,27,355,Rapid,1050,2100,120
none_lmg_ballistic_01_tint05,item_Namenone_lmg_ballistic_01_tint05,item_Namenone_lmg_ballistic_01_tint05_short,item_Descnone_lmg_ballistic_01_tint05,UNKN,4,1,Medium,,27,355,Rapid,1050,2100,120
none_lmg_ballistic_01,item_Namenone_lmg_ballistic_01,item_Namenone_lmg_ballistic_01_short,item_Descnone_lmg_ballistic_01,UNKN,4,1,Medium,,27,355,Rapid,1050,2100,120
none_pistol_ballistic_01_collector01,item_Namenone_pistol_ballistic_01_collector01,item_Namenone_pistol_ballistic_01_collector01_short,item_Descnone_pistol_ballistic_01_collector01,UNKN,1,1,Small,,12,60,Single,550,1100,12
none_pistol_ballistic_01_tint01,item_Namenone_pistol_ballistic_01_tint01,item_Namenone_pistol_ballistic_01_tint01_short,item_Descnone_pistol_ballistic_01_tint01,UNKN,1,1,Small,,12,60,Single,550,1100,12
none_pistol_ballistic_01_tint02,item_Namenone_pistol_ballistic_01_tint02,item_Namenone_pistol_ballistic_01_tint02_short,item_Descnone_pistol_ballistic_01_tint02,UNKN,1,1,Small,,12,60,Single,550,1100,12
none_pistol_ballistic_01_tint03,item_Namenone_pistol_ballistic_01_tint03,item_Namenone_pistol_ballistic_01_tint03_short,item_Descnone_pistol_ballistic_01_tint03,UNKN,1,1,Small,,12,60,Single,550,1100,12
none_pistol_ballistic_01,item_Namenone_pistol_ballistic_01,item_Namenone_pistol_ballistic_01_short,item_Descnone_pistol_ballistic_01,UNKN,1,1,Small,,12,60,Single,550,1100,12
none_rifle_multi_01_collector01,item_Namenone_rifle_multi_01_collector01,item_Namenone_rifle_multi_01_collector01_short,item_Descnone_rifle_multi_01_collector01,UNKN,2,1,Medium,,22,600,Single,875,1750,45
none_rifle_multi_01_store01,item_Namenone_rifle_multi_01_store01,item_Namenone_rifle_multi_01_store01_short,item_Descnone_rifle_multi_01_store01,UNKN,2,1,Medium,,22,600,Single,875,1750,45
none_rifle_multi_01_tint01,item_Namenone_rifle_multi_01_tint01,item_Namenone_rifle_multi_01_tint01_short,item_Descnone_rifle_multi_01_tint01,UNKN,2,1,Medium,,22,600,Single,875,1750,45
none_rifle_multi_01_tint02,item_Namenone_rifle_multi_01_tint02,item_Namenone_rifle_multi_01_tint02_short,item_Descnone_rifle_multi_01_tint02,UNKN,2,1,Medium,,22,600,Single,875,1750,45
none_rifle_multi_01_tint03,item_Namenone_rifle_multi_01_tint03,item_Namenone_rifle_multi_01_tint03_short,item_Descnone_rifle_multi_01_tint03,UNKN,2,1,Medium,,22,600,Single,875,1750,45
none_rifle_multi_01,item_Namenone_rifle_multi_01,item_Namenone_rifle_multi_01_short,item_Descnone_rifle_multi_01,UNKN,2,1,Medium,,22,600,Single,875,1750,45
none_shotgun_ballistic_01_green01,item_Namenone_shotgun_ballistic_01_green01,item_Namenone_shotgun_ballistic_01_green01_short,item_Descnone_shotgun_ballistic_01_green01,UNKN,3,1,Medium,,9,50,Single,300,600,8
none_shotgun_ballistic_01_tint01,item_Namenone_shotgun_ballistic_01_tint01,item_Namenone_shotgun_ballistic_01_tint01_short,item_Descnone_shotgun_ballistic_01_tint01,UNKN,3,1,Medium,,9,50,Single,300,600,8
none_shotgun_ballistic_01,item_Namenone_shotgun_ballistic_01,item_Namenone_shotgun_ballistic_01_short,item_Descnone_shotgun_ballistic_01,UNKN,3,1,Medium,,9,50,Single,300,600,8
none_smg_energy_01_tint01,item_Namenone_smg_energy_01_tint01,item_Namenone_smg_energy_01_tint01_short,item_Descnone_smg_energy_01_tint01,UNKN,2,1,Medium,,21,,,600,1200,60
none_smg_energy_01,item_Namenone_smg_energy_01,item_Namenone_smg_energy_01_short,item_Descnone_smg_energy_01,UNKN,2,1,Medium,,21,,,600,1200,60
none_special_ballistic_01_collector01,item_Namenone_special_ballistic_01_collector01,item_Namenone_special_ballistic_01_collector01_short,item_Descnone_special_ballistic_01_collector01,UNKN,5,1,Large,,41000,500,Single,135,2160,1
none_special_ballistic_01_tint01,item_Namenone_special_ballistic_01_tint01,item_Namenone_special_ballistic_01_tint01_short,item_Descnone_special_ballistic_01_tint01,UNKN,5,1,Large,,41000,500,Single,135,2160,1
none_special_ballistic_01_tint02,item_Namenone_special_ballistic_01_tint02,item_Namenone_special_ballistic_01_tint02_short,item_Descnone_special_ballistic_01_tint02,UNKN,5,1,Large,,41000,500,Single,135,2160,1
none_special_ballistic_01,item_Namenone_special_ballistic_01,item_Namenone_special_ballistic_01_short,item_Descnone_special_ballistic_01,UNKN,5,1,Large,,41000,500,Single,135,2160,1
sasu_pistol_toy_01_blue_pink01,item_Namesasu_pistol_toy_01_teal,item_Namesasu_pistol_toy_01_teal_short,item_Descsasu_pistol_toy_01_shared,SASU,1,1,Small,,0,63,Single,20,300,10
sasu_pistol_toy_01_blue_yellow01,item_Namesasu_pistol_toy_01_blue,item_Namesasu_pistol_toy_01_blue_short,item_Descsasu_pistol_toy_01_shared,SASU,1,1,Small,,0,63,Single,20,300,10
sasu_pistol_toy_01_ea_elim,item_Namesasu_pistol_toy_01_red,item_Namesasu_pistol_toy_01_red_short,item_Descsasu_pistol_toy_01_shared,SASU,1,1,Small,,1200,63,Single,15,150,100
sasu_pistol_toy_01_orange_purple01,item_Namesasu_pistol_toy_01_orange,item_Namesasu_pistol_toy_01_orange_short,item_Descsasu_pistol_toy_01_shared,SASU,1,1,Small,,0,63,Single,20,300,10
sasu_pistol_toy_01,item_Namesasu_pistol_toy_01_red,item_Namesasu_pistol_toy_01_red_short,item_Descsasu_pistol_toy_01_shared,SASU,1,1,Small,,0,63,Single,20,300,10
utfl_crossbow_ballistic_01_sota01,item_Nameutfl_crossbow_ballistic_01_sota01,item_Nameutfl_crossbow_ballistic_01_sota01_short,item_Descutfl_crossbow_ballistic_01_sota01,UTFL,3,1,Medium,,133,42,Rapid,185,1850,5
utfl_crossbow_ballistic_01_store01,item_Nameutfl_crossbow_ballistic_01_store01,item_Nameutfl_crossbow_ballistic_01_store01_short,item_Descutfl_crossbow_ballistic_01_store01,UTFL,3,1,Medium,,133,42,Rapid,185,1850,5
utfl_crossbow_ballistic_01_tint01,item_Nameutfl_crossbow_ballistic_01_tint01,item_Nameutfl_crossbow_ballistic_01_tint01_short,item_Descutfl_crossbow_ballistic_01_tint01,UTFL,3,1,Medium,,133,42,Rapid,185,1850,5
utfl_crossbow_ballistic_01_tint02,item_Nameutfl_crossbow_ballistic_01_tint02,item_Nameutfl_crossbow_ballistic_01_tint02_short,item_Descutfl_crossbow_ballistic_01_tint02,UTFL,3,1,Medium,,133,42,Rapid,185,1850,5
utfl_crossbow_ballistic_01_tint03,item_Nameutfl_crossbow_ballistic_01_tint03,item_Nameutfl_crossbow_ballistic_01_tint03_short,item_Descutfl_crossbow_ballistic_01_tint03,UTFL,3,1,Medium,,133,42,Rapid,185,1850,5
utfl_crossbow_ballistic_01,item_Nameutfl_crossbow_ballistic_01,item_Nameutfl_crossbow_ballistic_01_short,item_Descutfl_crossbow_ballistic_01,UTFL,3,1,Medium,,133,42,Rapid,185,1850,5
volt_lmg_energy_01_collector01,item_Namevolt_lmg_energy_01_collector01,item_Namevolt_lmg_energy_01_collector01_short,item_Descvolt_lmg_energy_01_collector01,KLWE,4,1,Medium,,9,550,Single,1100,4400,165
volt_lmg_energy_01_collector02,item_Namevolt_lmg_energy_01_collector02,item_Namevolt_lmg_energy_01_collector02_short,item_Descvolt_lmg_energy_01_collector02,KLWE,4,1,Medium,,9,550,Single,1100,4400,165
volt_lmg_energy_01_store01,item_Namevolt_lmg_energy_01_store01,item_Namevolt_lmg_energy_01_store01_short,item_Descvolt_lmg_energy_01_store01,KLWE,4,1,Medium,,9,550,Single,1100,4400,165
volt_lmg_energy_01_store02,item_Namevolt_lmg_energy_01_store02,item_Namevolt_lmg_energy_01_store02_short,item_Descvolt_lmg_energy_01_store02,KLWE,4,1,Medium,,9,550,Single,1100,4400,165
volt_lmg_energy_01_tint01,item_Namevolt_lmg_energy_01_tint01,item_Namevolt_lmg_energy_01_tint01_short,item_Descvolt_lmg_energy_01_tint01,KLWE,4,1,Medium,,9,550,Single,1100,4400,165
volt_lmg_energy_01_tint02,item_Namevolt_lmg_energy_01_tint02,item_Namevolt_lmg_energy_01_tint02_short,item_Descvolt_lmg_energy_01_tint02,KLWE,4,1,Medium,,9,550,Single,1100,4400,165
volt_lmg_energy_01_tint03,item_Namevolt_lmg_energy_01_tint03,item_Namevolt_lmg_energy_01_tint03_short,item_Descvolt_lmg_energy_01_tint03,KLWE,4,1,Medium,,9,550,Single,1100,4400,165
volt_lmg_energy_01,item_Namevolt_lmg_energy_01,item_Namevolt_lmg_energy_01_short,item_Descvolt_lmg_energy_01,KLWE,4,1,Medium,,9,550,Single,1100,4400,165
volt_pistol_energy_01_black01,item_Namevolt_pistol_energy_01_black01,item_Namevolt_pistol_energy_01_black01_short,item_Descvolt_pistol_energy_01_black01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01_blue01,item_Namevolt_pistol_energy_01_blue01,item_Namevolt_pistol_energy_01_blue01_short,item_Descvolt_pistol_energy_01_blue01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01_grey01,item_Namevolt_pistol_energy_01_grey01,item_Namevolt_pistol_energy_01_grey01_short,item_Descvolt_pistol_energy_01_grey01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01_lumi01,item_Namevolt_pistol_energy_01_lumi01,item_Namevolt_pistol_energy_01_lumi01_short,item_Descvolt_pistol_energy_01_lumi01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01_red_orange01,item_Namevolt_pistol_energy_01_red_orange01,item_Namevolt_pistol_energy_01_red_orange01_short,item_Descvolt_pistol_energy_01_red_orange01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01_red01,item_Namevolt_pistol_energy_01_red01,item_Namevolt_pistol_energy_01_red01_short,item_Descvolt_pistol_energy_01_red01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01_tint01,item_Namevolt_pistol_energy_01_tint01,item_Namevolt_pistol_energy_01_tint01_short,item_Descvolt_pistol_energy_01_tint01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01_tint02,item_Namevolt_pistol_energy_01_tint02,item_Namevolt_pistol_energy_01_tint02_short,item_Descvolt_pistol_energy_01_tint02,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01_white01,item_Namevolt_pistol_energy_01_white01,item_Namevolt_pistol_energy_01_white01_short,item_Descvolt_pistol_energy_01_white01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01_yellow01,item_Namevolt_pistol_energy_01_yellow01,item_Namevolt_pistol_energy_01_yellow01_short,item_Descvolt_pistol_energy_01_yellow01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_pistol_energy_01,item_Namevolt_pistol_energy_01,item_Namevolt_pistol_energy_01_short,item_Descvolt_pistol_energy_01,VOLT,1,1,Small,,11.75,500,Rapid,600,1200,60
volt_rifle_energy_01_black_gold01,item_Namevolt_rifle_energy_01_black_gold01,item_Namevolt_rifle_energy_01_black_gold01_short,item_Descvolt_rifle_energy_01_black_gold01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_black01,item_Namevolt_rifle_energy_01_black01,item_Namevolt_rifle_energy_01_black01_short,item_Descvolt_rifle_energy_01_black01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_blue01,item_Namevolt_rifle_energy_01_blue01,item_Namevolt_rifle_energy_01_blue01_short,item_Descvolt_rifle_energy_01_blue01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_camo01,item_Namevolt_rifle_energy_01_camo01,item_Namevolt_rifle_energy_01_camo01_short,item_Descvolt_rifle_energy_01_camo01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_collector01,item_Namevolt_rifle_energy_01_collector01,item_Namevolt_rifle_energy_01_collector01_short,item_Descvolt_rifle_energy_01_collector01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_collector02,item_Namevolt_rifle_energy_01_collector02,item_Namevolt_rifle_energy_01_collector02_short,item_Descvolt_rifle_energy_01_collector02,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_collector03,item_Namevolt_rifle_energy_01_collector03,item_Namevolt_rifle_energy_01_collector03_short,item_Descvolt_rifle_energy_01_collector03,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_collector04,item_Namevolt_rifle_energy_01_collector04,item_Namevolt_rifle_energy_01_collector04_short,item_Descvolt_rifle_energy_01_collector04,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_lumi01,item_Namevolt_rifle_energy_01_lumi01,item_Namevolt_rifle_energy_01_lumi01_short,item_Descvolt_rifle_energy_01_lumi01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_red01,item_Namevolt_rifle_energy_01_red01,item_Namevolt_rifle_energy_01_red01_short,item_Descvolt_rifle_energy_01_red01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_tint01,item_Namevolt_rifle_energy_01_tint01,item_Namevolt_rifle_energy_01_tint01_short,item_Descvolt_rifle_energy_01_tint01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_tint02,item_Namevolt_rifle_energy_01_tint02,item_Namevolt_rifle_energy_01_tint02_short,item_Descvolt_rifle_energy_01_tint02,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_uee01,item_Namevolt_rifle_energy_01_uee01,item_Namevolt_rifle_energy_01_uee01_short,item_Descvolt_rifle_energy_01_uee01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01_white01,item_Namevolt_rifle_energy_01_white01,item_Namevolt_rifle_energy_01_white01_short,item_Descvolt_rifle_energy_01_white01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_rifle_energy_01,item_Namevolt_rifle_energy_01,item_Namevolt_rifle_energy_01_short,item_Descvolt_rifle_energy_01,VOLT,2,1,Medium,,21,600,Rapid,600,1200,80
volt_shotgun_energy_01_black01,item_Namevolt_shotgun_energy_01_black01,item_Namevolt_shotgun_energy_01_black01_short,item_Descvolt_shotgun_energy_01_black01,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01_blue01,item_Namevolt_shotgun_energy_01_blue01,item_Namevolt_shotgun_energy_01_blue01_short,item_Descvolt_shotgun_energy_01_blue01,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01_collector01,item_Namevolt_shotgun_energy_01_collector01,item_Namevolt_shotgun_energy_01_collector01_short,item_Descvolt_shotgun_energy_01_collector01,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01_red01,item_Namevolt_shotgun_energy_01_red01,item_Namevolt_shotgun_energy_01_red01_short,item_Descvolt_shotgun_energy_01_red01,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01_store01,item_Namevolt_shotgun_energy_01_store01,item_Namevolt_shotgun_energy_01_store01_short,item_Descvolt_shotgun_energy_01_store01,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01_store02,item_Namevolt_shotgun_energy_01_store02,item_Namevolt_shotgun_energy_01_store02_short,item_Descvolt_shotgun_energy_01_store02,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01_tint01,item_Namevolt_shotgun_energy_01_tint01,item_Namevolt_shotgun_energy_01_tint01_short,item_Descvolt_shotgun_energy_01_tint01,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01_tint02,item_Namevolt_shotgun_energy_01_tint02,item_Namevolt_shotgun_energy_01_tint02_short,item_Descvolt_shotgun_energy_01_tint02,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01_tint03,item_Namevolt_shotgun_energy_01_tint03,item_Namevolt_shotgun_energy_01_tint03_short,item_Descvolt_shotgun_energy_01_tint03,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01_white01,item_Namevolt_shotgun_energy_01_white01,item_Namevolt_shotgun_energy_01_white01_short,item_Descvolt_shotgun_energy_01_white01,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_shotgun_energy_01,item_Namevolt_shotgun_energy_01,item_Namevolt_shotgun_energy_01_short,item_Descvolt_shotgun_energy_01,VOLT,3,1,Medium,,5.75,200,Single,300,600,20
volt_smg_energy_01_black01,item_Namevolt_smg_energy_01_black01,item_Namevolt_smg_energy_01_black01_short,item_Descvolt_smg_energy_01_black01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_blue01,item_Namevolt_smg_energy_01_blue01,item_Namevolt_smg_energy_01_blue01_short,item_Descvolt_smg_energy_01_blue01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_collector01,item_Namevolt_smg_energy_01_collector01,item_Namevolt_smg_energy_01_collector01_short,item_Descvolt_smg_energy_01_collector01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_collector02,item_Namevolt_smg_energy_01_collector02,item_Namevolt_smg_energy_01_collector02_short,item_Descvolt_smg_energy_01_collector02,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_collector03,item_Namevolt_smg_energy_01_collector03,item_Namevolt_smg_energy_01_collector03_short,item_Descvolt_smg_energy_01_collector03,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_lumi01,item_Namevolt_smg_energy_01_lumi01,item_Namevolt_smg_energy_01_lumi01_short,item_Descvolt_smg_energy_01_lumi01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_red01,item_Namevolt_smg_energy_01_red01,item_Namevolt_smg_energy_01_red01_short,item_Descvolt_smg_energy_01_red01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_store01,item_Namevolt_smg_energy_01_store01,item_Namevolt_smg_energy_01_store01_short,item_Descvolt_smg_energy_01_store01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_store02,item_Namevolt_smg_energy_01_store02,item_Namevolt_smg_energy_01_store02_short,item_Descvolt_smg_energy_01_store02,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_store03,item_Namevolt_smg_energy_01_store03,item_Namevolt_smg_energy_01_store03_short,item_Descvolt_smg_energy_01_store03,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_tint01_optic_001,item_Namevolt_smg_energy_01_tint01,item_Namevolt_smg_energy_01_tint01_short,item_Descvolt_smg_energy_01_tint01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_tint01,item_Namevolt_smg_energy_01_tint01,item_Namevolt_smg_energy_01_tint01_short,item_Descvolt_smg_energy_01_tint01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_tint02_optic_001,item_Namevolt_smg_energy_01_tint02,item_Namevolt_smg_energy_01_tint02_short,item_Descvolt_smg_energy_01_tint02,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_tint02,item_Namevolt_smg_energy_01_tint02,item_Namevolt_smg_energy_01_tint02_short,item_Descvolt_smg_energy_01_tint02,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_tint03_optic_001,item_Namevolt_smg_energy_01_tint03,item_Namevolt_smg_energy_01_tint03_short,item_Descvolt_smg_energy_01_tint03,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_tint03,item_Namevolt_smg_energy_01_tint03,item_Namevolt_smg_energy_01_tint03_short,item_Descvolt_smg_energy_01_tint03,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_uee01,item_Namevolt_smg_energy_01_uee01,item_Namevolt_smg_energy_01_uee01_short,item_Descvolt_smg_energy_01_uee01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01_white01,item_Namevolt_smg_energy_01_white01,item_Namevolt_smg_energy_01_white01_short,item_Descvolt_smg_energy_01_white01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_smg_energy_01,item_Namevolt_smg_energy_01,item_Namevolt_smg_energy_01_short,item_Descvolt_smg_energy_01,VOLT,2,1,Medium,,5,,,600,1200,45
volt_sniper_energy_01_collector01,item_Namevolt_sniper_energy_01_collector01,item_Namevolt_sniper_energy_01_collector01_short,item_Descvolt_sniper_energy_01_collector01,VOLT,3,1,Medium,,42.5,325,Single,700,1400,22
volt_sniper_energy_01_store01,item_Namevolt_sniper_energy_01_store01,item_Namevolt_sniper_energy_01_store01_short,item_Descvolt_sniper_energy_01_store01,VOLT,3,1,Medium,,42.5,325,Single,700,1400,22
volt_sniper_energy_01_tint01,item_Namevolt_sniper_energy_01_tint01,item_Namevolt_sniper_energy_01_tint01_short,item_Descvolt_sniper_energy_01_tint01,VOLT,3,1,Medium,,42.5,325,Single,700,1400,22
volt_sniper_energy_01_tint02,item_Namevolt_sniper_energy_01_tint02,item_Namevolt_sniper_energy_01_tint02_short,item_Descvolt_sniper_energy_01_tint02,VOLT,3,1,Medium,,42.5,325,Single,700,1400,22
volt_sniper_energy_01_tint03,item_Namevolt_sniper_energy_01_tint03,item_Namevolt_sniper_energy_01_tint03_short,item_Descvolt_sniper_energy_01_tint03,VOLT,3,1,Medium,,42.5,325,Single,700,1400,22
volt_sniper_energy_01,item_Namevolt_sniper_energy_01,item_Namevolt_sniper_energy_01_short,item_Descvolt_sniper_energy_01,VOLT,3,1,Medium,,42.5,325,Single,700,1400,22
yormandi_weapon,,,,,1,1,Medium,,,60,Rapid,,,
apar_melee_01,item_Nameapar_melee_01,item_Nameapar_melee_01_short,item_Descapar_melee_01,APAR,1,1,Knife,,,,,,,
banu_melee_01_blue01,item_Namebanu_melee_01_blue01,item_Namebanu_melee_01_short,item_Descbanu_melee_01_blue01,BANU,1,1,Knife,,,,,,,
banu_melee_01_green01,item_Namebanu_melee_01_green01,item_Namebanu_melee_01_short,item_Descbanu_melee_01_green01,BANU,1,1,Knife,,,,,,,
banu_melee_01_red01,item_Namebanu_melee_01_red01,item_Namebanu_melee_01_short,item_Descbanu_melee_01_red01,BANU,1,1,Knife,,,,,,,
banu_melee_01,item_Namebanu_melee_01,item_Namebanu_melee_01_short,item_Descbanu_melee_01,BANU,1,1,Knife,,,,,,,
banu_melee_02,item_Namebanu_melee_02,item_Namebanu_melee_02_short,item_Descbanu_melee_02,BANU,1,1,Knife,,,,,,,
banu_melee_03,item_Namebanu_melee_03,item_Namebanu_melee_03_short,item_Descbanu_melee_03,BANU,1,1,Knife,,,,,,,
banu_melee_04,item_Namebanu_melee_04,item_Namebanu_melee_04_short,item_Descbanu_melee_04,BANU,1,1,Knife,,,,,,,
ksar_melee_01_blue01,item_Nameksar_melee_01_blue01,item_Nameksar_melee_01_blue01_short,item_Descksar_melee_01_blue01,KSAR,1,1,Knife,,,,,,,
ksar_melee_01_brown01,item_Nameksar_melee_01_brown01,item_Nameksar_melee_01_brown01_short,item_Descksar_melee_01_brown01,KSAR,1,1,Knife,,,,,,,
ksar_melee_01_orange01,item_Nameksar_melee_01_orange01,item_Nameksar_melee_01_orange01_short,item_Descksar_melee_01_orange01,KSAR,1,1,Knife,,,,,,,
ksar_melee_01_red01,item_Nameksar_melee_01_red01,item_Nameksar_melee_01_red01_short,item_Descksar_melee_01_red01,KSAR,1,1,Knife,,,,,,,
ksar_melee_01,item_Nameksar_melee_01,item_Nameksar_melee_01_short,item_Descksar_melee_01,KSAR,1,1,Knife,,,,,,,
none_melee_01,item_Namenone_melee_01,item_Namenone_melee_01_short,item_Descnone_melee_01,,1,1,Knife,,,,,,,
